,url,book,author
0,http://lib.ru/INPROZ/TEKKEREJ/bal.txt,"""Польский бал"" в изложении одной светской даны",Теккерей Уильям
1,http://lib.ru/INPROZ/TEKKEREJ/barry.txt,"Записки Барри Линдона, эсквайра, писанные им самим",Теккерей Уильям
2,http://lib.ru/INPROZ/TEKKEREJ/boots.txt,Роковые сапоги,Теккерей Уильям
3,http://lib.ru/INPROZ/TEKKEREJ/catherine.txt,Кэтрин,Теккерей Уильям
4,http://lib.ru/INPROZ/TEKKEREJ/diary.txt,Дневник Кокса,Теккерей Уильям
5,http://lib.ru/INPROZ/TEKKEREJ/dickens.txt,Диккенс во Франции,Теккерей Уильям
6,http://lib.ru/INPROZ/TEKKEREJ/duval.txt,Дени Дюваль,Теккерей Уильям
7,http://lib.ru/INPROZ/TEKKEREJ/ezhe.txt,О наших ежегодниках,Теккерей Уильям
8,http://lib.ru/INPROZ/TEKKEREJ/filding.txt,Сочинения Фильдинга,Теккерей Уильям
9,http://lib.ru/INPROZ/TEKKEREJ/kazn.txt,Как из казни устраивают зрелище,Теккерей Уильям
10,http://lib.ru/INPROZ/TEKKEREJ/krylo.txt,"""Вороново крыло""",Теккерей Уильям
11,http://lib.ru/INPROZ/TEKKEREJ/legend.txt,Рейнская легенда,Теккерей Уильям
12,http://lib.ru/INPROZ/TEKKEREJ/meeting1.txt,Митинг на Кеннингтон-Коммон,Теккерей Уильям
13,http://lib.ru/INPROZ/TEKKEREJ/meeting2.txt,Чартистский митинг,Теккерей Уильям
14,http://lib.ru/INPROZ/TEKKEREJ/notes.txt,"Из ""Заметок о разных разностях""",Теккерей Уильям
15,http://lib.ru/INPROZ/TEKKEREJ/p_letters.txt,Парижские письма,Теккерей Уильям
16,http://lib.ru/INPROZ/TEKKEREJ/pictures.txt,Картинки жизни и нравов,Теккерей Уильям
17,http://lib.ru/INPROZ/TEKKEREJ/razmyshlenia.txt,Размышления по поводу истории разбойников,Теккерей Уильям
18,http://lib.ru/INPROZ/TEKKEREJ/rose_rng.txt,"Кольцо и роза, или история принца Обалду и принца Перекориля",Теккерей Уильям
19,http://lib.ru/INPROZ/TEKKEREJ/sochinit.txt,Модная сочинительница,Теккерей Уильям
20,http://lib.ru/INPROZ/TEKKEREJ/wife.txt,Жена Денниса Хаггарти,Теккерей Уильям
21,http://lib.ru/INPROZ/TEKKEREJ/zrel.txt,Лондонские зрелища,Теккерей Уильям
22,http://lib.ru/INPROZ/TEKKEREJ/fairy.txt,Ярмарка тщеславия,Теккерей Уильям
23,http://lib.ru/INPROZ/TEKKEREJ/tekkerei_stihi.txt,Стихотворения,Теккерей Уильям
24,http://lib.ru/INPROZ/TEKKEREJ/tekkerei5.txt,"История Пенденниса, его удач и злоключений, его друзей и его злейшего врага",Теккерей Уильям
25,http://lib.ru/INPROZ/TEKKEREJ/tekkerei6.txt,"История Пенденниса, его удач и злоключений, его друзей и его злейшего врага",Теккерей Уильям
26,http://lib.ru/INPROZ/TEKKEREJ/tekkerei_blue.txt,Призрак синей бороды,Теккерей Уильям
27,http://lib.ru/INPROZ/TEKKEREJ/tekkerei_kongriv.txt,Уильям Теккерей. Конгрив (Английские юмористы XVIII века),Теккерей Уильям
28,http://lib.ru/INPROZ/TEKKEREJ/tekkerei_izyskania.txt,Воспоминания. Библиографические Разыскания,Теккерей Уильям
29,http://lib.ru/INPROZ/TEKKEREJ/vfair10.txt,Vanity fair,Теккерей Уильям
30,http://lib.ru/INPROZ/TEKKEREJ/tekkerei_poetry.txt,Теккерей. Баллады; Песни; Поэмы,Теккерей Уильям
31,http://lib.ru/INPROZ/TEKKEREJ/tekkerei9.txt,"Ньюкомы, жизнеописание одной весьма почтенной семьи, составленное Артуром Пенденнисом, эсквайром (книга 2)",Теккерей Уильям
32,http://lib.ru/INPROZ/TEKKEREJ/tekkerei8.txt,"Ньюкомы, жизнеописание одной весьма почтенной семьи, составленное Артуром Пенденнисом, эсквайром (книга 1)",Теккерей Уильям
33,http://lib.ru/INPROZ/TEKKEREJ/tekkerei10.txt,Виргинцы (книга 1),Теккерей Уильям
34,http://lib.ru/INPROZ/TEKKEREJ/tekkerei11_1.txt,Виргинцы (книга 2),Теккерей Уильям
35,http://lib.ru/INPROZ/TEKKEREJ/tekkerei11_2.txt,"Четыре Георга. Очерки придворной и столичной жизни, ее обычаев и нравов",Теккерей Уильям
36,http://lib.ru/INPROZ/TEKKEREJ/tekkerei.jpg,tekkerei.jpg,Теккерей Уильям
37,http://lib.ru/INPROZ/TEKKEREJ/tekkerei.txt,В.Ивашева. Теккерей-гуманист и сатирик,Теккерей Уильям
38,http://lib.ru/INPROZ/TEKKEREJ/tekkerei_biogr.txt,Маргарет Форстер. Записки викторианского джентльмена,Теккерей Уильям
39,http://lib.ru/INPROZ/TEKKEREJ/tekkerei_memoirs.txt,Теккерей в воспоминаниях современников,Теккерей Уильям
40,http://lib.ru/INPROZ/TEKKEREJ/stihi.txt,Стихотворения,Теккерей Уильям
