,url,book,author
0,http://lib.ru/PROZA/BELILOWSKIJ/son.txt,Поведай сыну своему,Белиловский Михаил
1,http://lib.ru/PROZA/BELILOWSKIJ/2star.txt,Нить непрерывная,Белиловский Михаил
2,http://lib.ru/PROZA/BELILOWSKIJ/messia.txt,Под манящим куполом мессии,Белиловский Михаил
3,http://lib.ru/PROZA/BELILOWSKIJ/belDreidele.txt,А дрейделе,Белиловский Михаил
4,http://lib.ru/PROZA/BELILOWSKIJ/belFogel.txt,Спасибо Софочке Фогель,Белиловский Михаил
5,http://lib.ru/PROZA/BELILOWSKIJ/belHAIMsTON11.txt,В городе Хаимстон,Белиловский Михаил
6,http://lib.ru/PROZA/BELILOWSKIJ/belKATRIN.txt,Кэтрин,Белиловский Михаил
7,http://lib.ru/PROZA/BELILOWSKIJ/r_nikita.txt,Двести тысяч,Белиловский Михаил
8,http://lib.ru/PROZA/BELILOWSKIJ/davidka.txt,Давидка,Белиловский Михаил
9,http://lib.ru/PROZA/BELILOWSKIJ/http://pulp.lib.ru/b/belilowskij_m_a/,Михаил Белиловский: home page,Белиловский Михаил
