,url,book,author
0,http://lib.ru/INPROZ/GUERRA/amarcord.txt,Амаркорд,Гуэрра Тонино
1,http://lib.ru/INPROZ/GUERRA/flock.txt,Стая птиц,Гуэрра Тонино
2,http://lib.ru/INPROZ/GUERRA/honey.txt,Мед (фрагменты),Гуэрра Тонино
3,http://lib.ru/INPROZ/GUERRA/kite.txt,Притча о бумажном змее,Гуэрра Тонино
4,http://lib.ru/INPROZ/GUERRA/parallel.txt,Параллельный человек,Гуэрра Тонино
5,http://lib.ru/INPROZ/GUERRA/sandstrm.txt,Пылевая буря (фрагменты),Гуэрра Тонино
6,http://lib.ru/INPROZ/GUERRA/shipswim.txt,И плывет корабль,Гуэрра Тонино
7,http://lib.ru/INPROZ/GUERRA/story_s.txt,Рассказы,Гуэрра Тонино
8,http://lib.ru/INPROZ/GUERRA/widow.txt,Вдова,Гуэрра Тонино
9,http://lib.ru/INPROZ/GUERRA/r_lestnica.txt,Лестница на небо,Гуэрра Тонино
10,http://lib.ru/INPROZ/GUERRA/rain.txt,Дождь над всемирным потопом,Гуэрра Тонино
