,url,book,author
0,http://lib.ru/RUSSLIT/ZOSHENKO/molodost.txt,Возвращенная молодость,Зощенко Михаил
1,http://lib.ru/RUSSLIT/ZOSHENKO/rasskazy.txt,Рассказы,Зощенко Михаил
2,http://lib.ru/RUSSLIT/ZOSHENKO/r_lenin.txt,Рассказы о Ленине,Зощенко Михаил
3,http://lib.ru/RUSSLIT/ZOSHENKO/z.txt,Монастырь,Зощенко Михаил
4,http://lib.ru/RUSSLIT/ZOSHENKO/felieton.txt,Фельетоны,Зощенко Михаил
5,http://lib.ru/RUSSLIT/ZOSHENKO/felieton2.txt,На краешке стола (Маленькие фельетоны),Зощенко Михаил
6,http://lib.ru/RUSSLIT/ZOSHENKO/r_mini.txt,"Рассказы, не вошедшие в собрание сочинений",Зощенко Михаил
7,http://lib.ru/RUSSLIT/ZOSHENKO/r_raznye.txt,Рассказы разных лет,Зощенко Михаил
8,http://lib.ru/RUSSLIT/ZOSHENKO/opala.txt,Опальные рассказы,Зощенко Михаил
9,http://lib.ru/RUSSLIT/ZOSHENKO/izbrannoe20-30.txt,Сатира и юмор 20-х - 30-х годов,Зощенко Михаил
10,http://lib.ru/RUSSLIT/ZOSHENKO/zvezda.txt,"Постановление Оргбюро ЦК ВКП(б) о журналах ""Звезда"" и ""Ленинград""",Зощенко Михаил
11,http://lib.ru/RUSSLIT/ZOSHENKO/http://www.teoriya95.narod.ru/z/,"Михаил Зощенко ""Перед восходом солнца""",Зощенко Михаил
