,url,book,author
0,http://lib.ru/PROZA/../INPROZ/SEVELA/monya.txt,Моня Цацкес - знаменосец,Севела Эфраим
1,http://lib.ru/PROZA/../INPROZ/SEVELA/sevela02.txt,Продай твою мать,Севела Эфраим
2,http://lib.ru/PROZA/../INPROZ/SEVELA/sevela04.txt,Зуб мудрости,Севела Эфраим
3,http://lib.ru/PROZA/../INPROZ/SEVELA/samolet.txt,Остановите самолет -- я слезу!,Севела Эфраим
4,http://lib.ru/PROZA/../INPROZ/SEVELA/popugaj.txt,"Попугай, говорящий на идиш (фрагмент)",Севела Эфраим
5,http://lib.ru/PROZA/../INPROZ/SEVELA/pochemu.txt,Почему нет рая на земле,Севела Эфраим
6,http://lib.ru/PROZA/../INPROZ/SEVELA/viking.txt,Викинг,Севела Эфраим
7,http://lib.ru/PROZA/../INPROZ/SEVELA/popugai.txt,"Попугай, говорящий на идиш",Севела Эфраим
8,http://lib.ru/PROZA/../INPROZ/SEVELA/mugskoi_razgovor.txt,Мужской разговор в русской бане,Севела Эфраим
9,http://lib.ru/PROZA/../INPROZ/SEVELA/legendi.txt,Легенды Инвалидной улицы,Севела Эфраим
10,http://lib.ru/PROZA/../INPROZ/SEVELA/ma.txt,Мама,Севела Эфраим
11,http://lib.ru/PROZA/../INPROZ/SEVELA/scs.txt,Сиамские кошечки,Севела Эфраим
12,http://lib.ru/PROZA/../INPROZ/SEVELA/ilove.txt,I love New York,Севела Эфраим
13,http://lib.ru/PROZA/../INPROZ/SEVELA/cc.txt,Северное сияние,Севела Эфраим
14,http://lib.ru/PROZA/../INPROZ/SEVELA/odessa.txt,Одесса - мама,Севела Эфраим
15,http://lib.ru/PROZA/../INPROZ/SEVELA/lg.txt,Ласточкино гнездо,Севела Эфраим
16,http://lib.ru/PROZA/../INPROZ/SEVELA/bal.txt,Благотворительный бал,Севела Эфраим
17,http://lib.ru/PROZA/../INPROZ/SEVELA/zml.txt,Земля жаждет чуда,Севела Эфраим
18,http://lib.ru/PROZA/../INPROZ/SEVELA/klen.txt,Клен ты мой опавший,Севела Эфраим
19,http://lib.ru/PROZA/../INPROZ/SEVELA/sc.txt,Сценарии,Севела Эфраим
20,http://lib.ru/PROZA/../INPROZ/SEVELA/http://www.booknik.ru/reviews/fiction/?id=25284,Рецензия на Booknik.ru: Эфраим Севела. Возраст Христа. Последние судороги неумирающего племени,Севела Эфраим
