,url,book,author
0,http://lib.ru/INPROZ/MURAKAMI/copyright.txt,Copyright notice,Мураками Харуки
1,http://lib.ru/INPROZ/MURAKAMI/foreword.txt,Дм.Коваленин. Лучший способ потратить деньги,Мураками Харуки
2,http://lib.ru/INPROZ/MURAKAMI/pinball973.txt,Пинбол-1973 (фрагмент),Мураками Харуки
3,http://lib.ru/INPROZ/MURAKAMI/zapad.txt,"К югу от границы, на запад от солнца",Мураками Харуки
4,http://lib.ru/INPROZ/MURAKAMI/harmu6.txt,Страна чудес без тормозов и конец света,Мураками Харуки
5,http://lib.ru/INPROZ/MURAKAMI/kafka.txt,Кафка на пляже,Мураками Харуки
6,http://lib.ru/INPROZ/MURAKAMI/wse_bozhi_deti.txt,Все божьи дети могут танцевать,Мураками Харуки
7,http://lib.ru/INPROZ/MURAKAMI/awaria.txt,Авария на Нью-Йоркской шахте,Мураками Харуки
8,http://lib.ru/INPROZ/MURAKAMI/ipanema.txt,Девушка из Ипанемы,Мураками Харуки
9,http://lib.ru/INPROZ/MURAKAMI/princess.txt,"Принцессе, которой больше нет",Мураками Харуки
10,http://lib.ru/INPROZ/MURAKAMI/puke.txt,Рвота,Мураками Харуки
11,http://lib.ru/INPROZ/MURAKAMI/r_leksington.txt,Призраки Лексингтона,Мураками Харуки
12,http://lib.ru/INPROZ/MURAKAMI/http://www.susi.ru/HM/,"Харуки Мураками на сайте ""Виртуальные Суси""",Мураками Харуки
13,http://lib.ru/INPROZ/MURAKAMI/http://jlib.sinor.ru/hudlit/murakami/,Харуки Мураками в библиотеке Япониста,Мураками Харуки
14,http://lib.ru/INPROZ/MURAKAMI/http://news.bbc.co.uk/hi/russian/talking_point/newsid_3136000/3136358.stm,Ответы на вопросы слушателей BBC.ru 3 октября 2003,Мураками Харуки
15,http://lib.ru/INPROZ/MURAKAMI/http://murakami.ru/,"Сайт ""Харуки Мураками""",Мураками Харуки
