,url,book,author
0,http://lib.ru/INPROZ/../TRANSLATORS/NORA_GAL/,Нора Галь,ПЕРЕВОДЫ и ПЕРЕВОДЧИКИ
1,http://lib.ru/INPROZ/../TRANSLATORS/GOLYSHEW/,Виктор Голышев,ПЕРЕВОДЫ и ПЕРЕВОДЧИКИ
2,http://lib.ru/INPROZ/../TRANSLATORS/../ILIN/,"Сергей Ильин (Набоков,Бигль,Уайт...)",ПЕРЕВОДЫ и ПЕРЕВОДЧИКИ
3,http://lib.ru/INPROZ/../TRANSLATORS/../KLARK/copyright1.txt,"Тигран Магакян (Кларк, Азимов)",ПЕРЕВОДЫ и ПЕРЕВОДЧИКИ
4,http://lib.ru/INPROZ/../TRANSLATORS/../WO/,Анатолий Трошин (Ивлин Во),ПЕРЕВОДЫ и ПЕРЕВОДЧИКИ
5,http://lib.ru/INPROZ/../TRANSLATORS/copyright1.txt,Олег Колесников и SF Int.(>40 переводов),ПЕРЕВОДЫ и ПЕРЕВОДЧИКИ
6,http://lib.ru/INPROZ/../TRANSLATORS/../ADAMS/,Вадим Филиппов (Адамс),ПЕРЕВОДЫ и ПЕРЕВОДЧИКИ
7,http://lib.ru/INPROZ/../TRANSLATORS/../SATPREM/,Игорь Савенков (Сатпрем),ПЕРЕВОДЫ и ПЕРЕВОДЧИКИ
8,http://lib.ru/INPROZ/../TRANSLATORS/SNIGUR/,"Сергей Снигур (Олдис,Блиш,Косинский)",ПЕРЕВОДЫ и ПЕРЕВОДЧИКИ
9,http://lib.ru/INPROZ/../TRANSLATORS/../INPROZ/ZHID/vrata.txt,"Ярослав Богданов (Камю, Андре Жид)",ПЕРЕВОДЫ и ПЕРЕВОДЧИКИ
10,http://lib.ru/INPROZ/../TRANSLATORS/http://www.vladivostok.com/Speaking_In_Tongues/,"Максим Немцов и его ""Лавка языков""",ПЕРЕВОДЫ и ПЕРЕВОДЧИКИ
11,http://lib.ru/INPROZ/../TRANSLATORS/http://tarranova.lib.ru/translat.htm,Архив переводов на сайте TarraNova,ПЕРЕВОДЫ и ПЕРЕВОДЧИКИ
12,http://lib.ru/INPROZ/../TRANSLATORS/http://www.trworkshop.net/faces/,Город переводчиков,ПЕРЕВОДЫ и ПЕРЕВОДЧИКИ
