,url,book,author
0,http://lib.ru/INPROZ/FITSDZHERALD/great_gatsby_engl.txt,Великий Гэтсби (engl),Фицджеральд Скотт
1,http://lib.ru/INPROZ/FITSDZHERALD/the_love_of_the_last_tycoon_ru.txt,Последний магнат,Фицджеральд Скотт
2,http://lib.ru/INPROZ/FITSDZHERALD/the_love_of_the_last_tycoon_en.txt,The love of the last tycoon,Фицджеральд Скотт
3,http://lib.ru/INPROZ/FITSDZHERALD/3_hours.txt,Три часа между самолетами,Фицджеральд Скотт
4,http://lib.ru/INPROZ/FITSDZHERALD/accident.txt,Крушение,Фицджеральд Скотт
5,http://lib.ru/INPROZ/FITSDZHERALD/diamond.txt,"Алмаз величиной с отель ""Риц""",Фицджеральд Скотт
6,http://lib.ru/INPROZ/FITSDZHERALD/diamond1.txt,Алмазная гора,Фицджеральд Скотт
7,http://lib.ru/INPROZ/FITSDZHERALD/glass.txt,Осторожно! Стекло!,Фицджеральд Скотт
8,http://lib.ru/INPROZ/FITSDZHERALD/icepalac.txt,Ледяной дворец,Фицджеральд Скотт
9,http://lib.ru/INPROZ/FITSDZHERALD/jazz_age.txt,Отзвуки века джаза,Фицджеральд Скотт
10,http://lib.ru/INPROZ/FITSDZHERALD/longwait.txt,Долгое ожидание,Фицджеральд Скотт
11,http://lib.ru/INPROZ/FITSDZHERALD/men_wind.txt,Люди и ветер,Фицджеральд Скотт
12,http://lib.ru/INPROZ/FITSDZHERALD/my_town.txt,Мой невозвратный город,Фицджеральд Скотт
13,http://lib.ru/INPROZ/FITSDZHERALD/patient.txt,Трудный больной,Фицджеральд Скотт
14,http://lib.ru/INPROZ/FITSDZHERALD/rational.txt,"""Самое разумное""",Фицджеральд Скотт
15,http://lib.ru/INPROZ/FITSDZHERALD/ring.txt,Ринг,Фицджеральд Скотт
16,http://lib.ru/INPROZ/FITSDZHERALD/splinter.txt,Склеивая осколки,Фицджеральд Скотт
17,http://lib.ru/INPROZ/FITSDZHERALD/stormy.txt,Бурный рейс,Фицджеральд Скотт
18,http://lib.ru/INPROZ/FITSDZHERALD/success.txt,Ранний успех,Фицджеральд Скотт
19,http://lib.ru/INPROZ/FITSDZHERALD/sunday.txt,Сумасшедшее воскресенье,Фицджеральд Скотт
20,http://lib.ru/INPROZ/FITSDZHERALD/veronica.txt,Волосы Вероники,Фицджеральд Скотт
21,http://lib.ru/INPROZ/FITSDZHERALD/winter.txt,Зимние мечты,Фицджеральд Скотт
