,url,book,author
0,http://lib.ru/PROZA/NAGIBIN/wojna.txt,Война с черного хода,Нагибин Юрий
1,http://lib.ru/PROZA/NAGIBIN/tonnel.txt,Тьма в конце туннеля,Нагибин Юрий
2,http://lib.ru/PROZA/NAGIBIN/bogoyar.txt,Богояр,Нагибин Юрий
3,http://lib.ru/PROZA/NAGIBIN/rasskazy.txt,Безлюбый,Нагибин Юрий
4,http://lib.ru/PROZA/NAGIBIN/r_siren.txt,Сирень,Нагибин Юрий
5,http://lib.ru/PROZA/NAGIBIN/r_nagibin1.txt,В дождь,Нагибин Юрий
6,http://lib.ru/PROZA/NAGIBIN/r_nagibin2.txt,Ночной дежурный,Нагибин Юрий
7,http://lib.ru/PROZA/NAGIBIN/r_nagibin3.txt,Сауна и зайчик,Нагибин Юрий
8,http://lib.ru/PROZA/NAGIBIN/r_moem.txt,Ненаписанный рассказ Сомерсета Моэма,Нагибин Юрий
9,http://lib.ru/PROZA/NAGIBIN/r_troe.txt,Трое и одна и еще один,Нагибин Юрий
10,http://lib.ru/PROZA/NAGIBIN/r_perewoz.txt,У Крестовского перевоза,Нагибин Юрий
