,url,book,author
0,http://lib.ru/RUSSLIT/../PROZA/../INPROZ/,Переводная проза,Современная русская проза
1,http://lib.ru/RUSSLIT/../PROZA/http://az.lib.ru,Русская классика,Современная русская проза
2,http://lib.ru/RUSSLIT/../PROZA/../RUSSLIT/,Русская проза 30-х годов,Современная русская проза
3,http://lib.ru/RUSSLIT/../PROZA/../NEWPROZA/,Русская проза 90-х годов,Современная русская проза
4,http://lib.ru/RUSSLIT/../PROZA/http://lit.lib.ru,Русская проза 2000-х годов,Современная русская проза
5,http://lib.ru/RUSSLIT/../PROZA/http://samlib.ru/janr/index_janr_5-1.shtml,"Проза в журнале ""Самиздат""",Современная русская проза
6,http://lib.ru/RUSSLIT/../PROZA/ABRAMOW/,Абрамов Федор,Современная русская проза
7,http://lib.ru/RUSSLIT/../PROZA/http://lit.lib.ru/a/agafonow_w_j/,Агафонов Василий,Современная русская проза
8,http://lib.ru/RUSSLIT/../PROZA/ADAMOWICH_A/,Адамович Алесь,Современная русская проза
9,http://lib.ru/RUSSLIT/../PROZA/../AZOLXSKIJ/,Азольский Анатолий,Современная русская проза
10,http://lib.ru/RUSSLIT/../PROZA/AJTMATOW/,Айтматов Чингиз,Современная русская проза
11,http://lib.ru/RUSSLIT/../PROZA/AKIMOW/,Акимов Игорь,Современная русская проза
12,http://lib.ru/RUSSLIT/../PROZA/../RUSS_DETEKTIW/BAKUNIN/,Акунин Борис,Современная русская проза
13,http://lib.ru/RUSSLIT/../PROZA/ALEKSIN/,Алексин Анатолий,Современная русская проза
14,http://lib.ru/RUSSLIT/../PROZA/ALESHKOWSKIJ/,Алешковский Юз,Современная русская проза
15,http://lib.ru/RUSSLIT/../PROZA/http://lit.lib.ru/a/alimzhanow_a_t/,Алимжанов Ануар,Современная русская проза
16,http://lib.ru/RUSSLIT/../PROZA/ANDRONIKOW/,Андроников Ираклий,Современная русская проза
17,http://lib.ru/RUSSLIT/../PROZA/http://lit.lib.ru/a/ancharow_m_l/,Анчаров Михаил,Современная русская проза
18,http://lib.ru/RUSSLIT/../PROZA/ARSENOW/,Арсенов Яков,Современная русская проза
19,http://lib.ru/RUSSLIT/../PROZA/ARSENTIEW/,Арсеньев В.К.,Современная русская проза
20,http://lib.ru/RUSSLIT/../PROZA/ASTAFIEW/,Астафьев Виктор,Современная русская проза
21,http://lib.ru/RUSSLIT/../PROZA/BAKLANOW/,Бакланов Григорий,Современная русская проза
22,http://lib.ru/RUSSLIT/../PROZA/BALTER/,Балтер Борис,Современная русская проза
23,http://lib.ru/RUSSLIT/../PROZA/BAHWALOW_A/,Бахвалов Александр,Современная русская проза
24,http://lib.ru/RUSSLIT/../PROZA/BEDNYJ_B/,Бедный Борис,Современная русская проза
25,http://lib.ru/RUSSLIT/../PROZA/BEK/,Бек Александр,Современная русская проза
26,http://lib.ru/RUSSLIT/../PROZA/BELILOWSKIJ/,Белиловский Михаил,Современная русская проза
27,http://lib.ru/RUSSLIT/../PROZA/BELYAEW_W/,Беляев Владимир,Современная русская проза
28,http://lib.ru/RUSSLIT/../PROZA/BITOW/,Битов Андрей,Современная русская проза
29,http://lib.ru/RUSSLIT/../PROZA/../MEMUARY/AFGAN/BOBROW_G/,Бобров Глеб,Современная русская проза
30,http://lib.ru/RUSSLIT/../PROZA/BOGDANOW_L/,Богданов Леонид,Современная русская проза
31,http://lib.ru/RUSSLIT/../PROZA/BOGOMOLOW/,Богомолов Владимир,Современная русская проза
32,http://lib.ru/RUSSLIT/../PROZA/BONDAREW/,Бондарев Юрий,Современная русская проза
33,http://lib.ru/RUSSLIT/../PROZA/BONDARENKO/,Бондаренко Борис,Современная русская проза
34,http://lib.ru/RUSSLIT/../PROZA/http://lit.lib.ru/b/bonchosmolowskaja_m_a/,Бонч-Осмоловская Марина,Современная русская проза
35,http://lib.ru/RUSSLIT/../PROZA/BORODIN_L/,Бородин Леонид,Современная русская проза
36,http://lib.ru/RUSSLIT/../PROZA/http://lit.lib.ru/b/boss_w/,Босс Валерий,Современная русская проза
37,http://lib.ru/RUSSLIT/../PROZA/BRUSHTEJN/,Бруштейн Александра,Современная русская проза
38,http://lib.ru/RUSSLIT/../PROZA/http://lit.lib.ru/b/bubennov/,Бубеннов Михаил,Современная русская проза
39,http://lib.ru/RUSSLIT/../PROZA/../BULGAKOW/,Булгаков Михаил,Современная русская проза
40,http://lib.ru/RUSSLIT/../PROZA/BYKOW/,Быков Василь,Современная русская проза
41,http://lib.ru/RUSSLIT/../PROZA/WAJLGENIS/,Вайль Петр; Генис Александр,Современная русская проза
42,http://lib.ru/RUSSLIT/../PROZA/WARLAMOW/,Варламов Алексей,Современная русская проза
43,http://lib.ru/RUSSLIT/../PROZA/WASILXEW_YU/,Васильев Юрий,Современная русская проза
44,http://lib.ru/RUSSLIT/../PROZA/../WELLER/,Веллер Михаил,Современная русская проза
45,http://lib.ru/RUSSLIT/../PROZA/http://lit.lib.ru/w/wershowskij_m_g/,Вершовский Михаил,Современная русская проза
46,http://lib.ru/RUSSLIT/../PROZA/../WIZBOR/,Визбор Юрий,Современная русская проза
47,http://lib.ru/RUSSLIT/../PROZA/WOJNOWICH/,Войнович Владимир,Современная русская проза
48,http://lib.ru/RUSSLIT/../PROZA/WOROBIEW/,Воробьев Константин,Современная русская проза
49,http://lib.ru/RUSSLIT/../PROZA/WYAZEMSKIJ/,Вяземский Юрий,Современная русская проза
50,http://lib.ru/RUSSLIT/../PROZA/GABYSHEW/,Габышев Леонид,Современная русская проза
51,http://lib.ru/RUSSLIT/../PROZA/GAZDANOW/,Газданов Гайто,Современная русская проза
52,http://lib.ru/RUSSLIT/../PROZA/GALEGO/,Гальего Рубен Давид Гонсалес,Современная русская проза
53,http://lib.ru/RUSSLIT/../PROZA/GERMAN/,Герман Юрий,Современная русская проза
54,http://lib.ru/RUSSLIT/../PROZA/GONCHAR/,Гончар Олесь,Современная русская проза
55,http://lib.ru/RUSSLIT/../PROZA/GORALIK_L/,Горалик Линор,Современная русская проза
56,http://lib.ru/RUSSLIT/../PROZA/GRANIN/,Гранин Даниил,Современная русская проза
57,http://lib.ru/RUSSLIT/../PROZA/GREKOWA/,Грекова И.,Современная русская проза
58,http://lib.ru/RUSSLIT/../PROZA/GROSSMAN/,Гроссман Василий,Современная русская проза
59,http://lib.ru/RUSSLIT/../PROZA/GUBAREW/,Губарев Владимир,Современная русская проза
60,http://lib.ru/RUSSLIT/../PROZA/GUCKO_D/,Гуцко Денис,Современная русская проза
61,http://lib.ru/RUSSLIT/../PROZA/DAWYDOWA/,Давыдова Наталья,Современная русская проза
62,http://lib.ru/RUSSLIT/../PROZA/../MEMUARY/1939-1945/DEGEN/,Деген Ион,Современная русская проза
63,http://lib.ru/RUSSLIT/../PROZA/DEGTEW_W/,Дегтев Вячеслав,Современная русская проза
64,http://lib.ru/RUSSLIT/../PROZA/../NEWPROZA/DJIN/,Джин Нодар,Современная русская проза
65,http://lib.ru/RUSSLIT/../PROZA/DIKOWSKIJ/,Диковский Сергей,Современная русская проза
