,url,book,author
0,http://lib.ru/PROZA/PAUSTOWSKIJ/lifebook1.txt,1. Далекие годы,Паустовский Константин
1,http://lib.ru/PROZA/PAUSTOWSKIJ/lifebook2.txt,2. Беспокойная юность,Паустовский Константин
2,http://lib.ru/PROZA/PAUSTOWSKIJ/lifebook3.txt,3. Начало неведомого века,Паустовский Константин
3,http://lib.ru/PROZA/PAUSTOWSKIJ/lifebook4.txt,4. Время больших ожиданий,Паустовский Константин
4,http://lib.ru/PROZA/PAUSTOWSKIJ/roza.txt,Золотая роза,Паустовский Константин
5,http://lib.ru/PROZA/PAUSTOWSKIJ/orest.txt,Орест Кипренский,Паустовский Константин
6,http://lib.ru/PROZA/PAUSTOWSKIJ/karabugaz.txt,Кара-Бугаз,Паустовский Константин
7,http://lib.ru/PROZA/PAUSTOWSKIJ/aleksandr_dowzhenko.txt,Александр Довженко,Паустовский Константин
8,http://lib.ru/PROZA/PAUSTOWSKIJ/aleksei_tolstoj.txt,Алексей Толстой,Паустовский Константин
9,http://lib.ru/PROZA/PAUSTOWSKIJ/anglijskaya_britwa.txt,Английская бритва,Паустовский Константин
10,http://lib.ru/PROZA/PAUSTOWSKIJ/belye_kroliki.txt,Белые кролики,Паустовский Константин
11,http://lib.ru/PROZA/PAUSTOWSKIJ/dorozhnye_razgowory.txt,Дорожные разговоры,Паустовский Константин
12,http://lib.ru/PROZA/PAUSTOWSKIJ/dyadya_gilyaj.txt,Дядя Гиляй,Паустовский Константин
13,http://lib.ru/PROZA/PAUSTOWSKIJ/isaak_lewitan.txt,Исаак Левитан,Паустовский Константин
14,http://lib.ru/PROZA/PAUSTOWSKIJ/iwan_bunin.txt,Иван Бунин,Паустовский Константин
15,http://lib.ru/PROZA/PAUSTOWSKIJ/kruzhewnica_nastya.txt,Кружевница Настя,Паустовский Константин
16,http://lib.ru/PROZA/PAUSTOWSKIJ/mihail___loskutow.txt,Михаил Лоскутов,Паустовский Константин
17,http://lib.ru/PROZA/PAUSTOWSKIJ/opasnostx.txt,Опасность,Паустовский Константин
18,http://lib.ru/PROZA/PAUSTOWSKIJ/oskar_uajlxd.txt,Оскар Уайльд,Паустовский Константин
19,http://lib.ru/PROZA/PAUSTOWSKIJ/pachka_papiros.txt,Пачка папирос,Паустовский Константин
20,http://lib.ru/PROZA/PAUSTOWSKIJ/potok_zhizni.txt,Поток жизни,Паустовский Константин
21,http://lib.ru/PROZA/PAUSTOWSKIJ/prawaya_ruka.txt,Правая рука,Паустовский Константин
22,http://lib.ru/PROZA/PAUSTOWSKIJ/prikaz_po_woennoj_shkole.txt,Приказ по военной школе,Паустовский Константин
23,http://lib.ru/PROZA/PAUSTOWSKIJ/robkoe_serdce.txt,Робкое сердце,Паустовский Константин
24,http://lib.ru/PROZA/PAUSTOWSKIJ/ruwim_fraerman.txt,Рувим Фраерман,Паустовский Константин
25,http://lib.ru/PROZA/PAUSTOWSKIJ/skazochnik.txt,Сказочник,Паустовский Константин
26,http://lib.ru/PROZA/PAUSTOWSKIJ/sneg.txt,Снег,Паустовский Константин
27,http://lib.ru/PROZA/PAUSTOWSKIJ/r_zhelyj.txt,Желтый свет,Паустовский Константин
28,http://lib.ru/PROZA/PAUSTOWSKIJ/r_bakenshik.txt,Рассказы,Паустовский Константин
29,http://lib.ru/PROZA/PAUSTOWSKIJ/http://home.freeuk.net/russica2/books.html,Paustovskij in english translation,Паустовский Константин
30,http://lib.ru/PROZA/PAUSTOWSKIJ/http://www.mumidol.ru/taiga/phaust.htm,http://www.mumidol.ru/taiga/phaust.htm,Паустовский Константин
