,url,book,author
0,http://lib.ru/PROZA/../KOZLOVSKY/Paradis.txt,Мы встретились в Раю...,Козловский Евгений
1,http://lib.ru/PROZA/../KOZLOVSKY/redsquar.txt,К'гасная площадь,Козловский Евгений
2,http://lib.ru/PROZA/../KOZLOVSKY/shanel.txt,Шанель,Козловский Евгений
3,http://lib.ru/PROZA/../KOZLOVSKY/v-v.txt,Водовозовъ & сынъ,Козловский Евгений
4,http://lib.ru/PROZA/../KOZLOVSKY/amerika.txt,Голос Америки,Козловский Евгений
5,http://lib.ru/PROZA/../KOZLOVSKY/golub.txt,Маленький белый голубь мира,Козловский Евгений
6,http://lib.ru/PROZA/../KOZLOVSKY/dissid.txt,Диссидент и чиновница,Козловский Евгений
7,http://lib.ru/PROZA/../KOZLOVSKY/paranoya.txt,Паранойя,Козловский Евгений
8,http://lib.ru/PROZA/../KOZLOVSKY/alina.txt,Четыре листа фанеры,Козловский Евгений
9,http://lib.ru/PROZA/../KOZLOVSKY/karasi.txt,Как живете?..,Козловский Евгений
10,http://lib.ru/PROZA/../KOZLOVSKY/ninka.txt,Грех,Козловский Евгений
11,http://lib.ru/PROZA/../KOZLOVSKY/mariam.txt,Квартира,Козловский Евгений
12,http://lib.ru/PROZA/../KOZLOVSKY/irina.txt,"Я обещала, и я уйду...",Козловский Евгений
13,http://lib.ru/PROZA/../KOZLOVSKY/juli.txt,Гувернантка,Козловский Евгений
14,http://lib.ru/PROZA/../KOZLOVSKY/theater.txt,Душный театр. Книга пьес,Козловский Евгений
15,http://lib.ru/PROZA/../KOZLOVSKY/akvarium.txt,Аквариум,Козловский Евгений
16,http://lib.ru/PROZA/../KOZLOVSKY/brigada.txt,Фронтовая бригада,Козловский Евгений
17,http://lib.ru/PROZA/../KOZLOVSKY/princessa_1.txt,"Принцесса, серия 1",Козловский Евгений
18,http://lib.ru/PROZA/../KOZLOVSKY/princessa_2.txt,"Принцесса, серия 2",Козловский Евгений
19,http://lib.ru/PROZA/../KOZLOVSKY/princessa_3.txt,"Принцесса, серия 3",Козловский Евгений
20,http://lib.ru/PROZA/../KOZLOVSKY/princessa_4.txt,"Принцесса, серия 4",Козловский Евгений
21,http://lib.ru/PROZA/../KOZLOVSKY/olga.txt,Оле в альбом. Стихи,Козловский Евгений
22,http://lib.ru/PROZA/../KOZLOVSKY/http://ekozl.ru,Евгений Козловский: home page,Козловский Евгений
