,url,book,author
0,http://lib.ru/INPROZ/KORTASAR/sborka.txt,62. Модель для сборки,Кортасар Хулио
1,http://lib.ru/INPROZ/KORTASAR/zanyatiya.txt,"Чудесные занятия (рассказы, пьесы)",Кортасар Хулио
2,http://lib.ru/INPROZ/KORTASAR/hronopy.txt,Жизнь хронопов и фамов,Кортасар Хулио
3,http://lib.ru/INPROZ/KORTASAR/hozhdenie.txt,Об искусстве хождения рядом,Кортасар Хулио
4,http://lib.ru/INPROZ/KORTASAR/railway.txt,Железнодорожные наблюдения,Кортасар Хулио
5,http://lib.ru/INPROZ/KORTASAR/raj.txt,Маленький рай,Кортасар Хулио
6,http://lib.ru/INPROZ/KORTASAR/mebius.txt,Лента Мебиуса,Кортасар Хулио
7,http://lib.ru/INPROZ/KORTASAR/vayaniye.txt,"Из цикла ""Материал для ваяния""",Кортасар Хулио
8,http://lib.ru/INPROZ/KORTASAR/glenda.txt,Мы так любим Гленду,Кортасар Хулио
9,http://lib.ru/INPROZ/KORTASAR/tekto.txt,"Тот, кто бродит вокруг",Кортасар Хулио
10,http://lib.ru/INPROZ/KORTASAR/hk_home.txt,Захваченный дом,Кортасар Хулио
11,http://lib.ru/INPROZ/KORTASAR/hk_plett.txt,Письмо в Париж одной сеньорите,Кортасар Хулио
12,http://lib.ru/INPROZ/KORTASAR/hk_far1.txt,Дальняя,Кортасар Хулио
13,http://lib.ru/INPROZ/KORTASAR/hk_tsefl.txt,Цефалея,Кортасар Хулио
14,http://lib.ru/INPROZ/KORTASAR/hk_tsirz.txt,Цирцея,Кортасар Хулио
15,http://lib.ru/INPROZ/KORTASAR/hk_zver.txt,Зверинец,Кортасар Хулио
16,http://lib.ru/INPROZ/KORTASAR/hk_park.txt,Непрерывность парков,Кортасар Хулио
17,http://lib.ru/INPROZ/KORTASAR/hk_river.txt,Река,Кортасар Хулио
18,http://lib.ru/INPROZ/KORTASAR/hk_gift.txt,Отрава,Кортасар Хулио
19,http://lib.ru/INPROZ/KORTASAR/hk_cdoor.txt,Заколоченная дверь,Кортасар Хулио
20,http://lib.ru/INPROZ/KORTASAR/hk_yellf.txt,Желтый цветок,Кортасар Хулио
21,http://lib.ru/INPROZ/KORTASAR/hk_aksol.txt,Аксолотль,Кортасар Хулио
22,http://lib.ru/INPROZ/KORTASAR/hk_spina.txt,"Ночью на спине, лицом кверху",Кортасар Хулио
23,http://lib.ru/INPROZ/KORTASAR/ho_ogni.txt,Все огни - огонь,Кортасар Хулио
24,http://lib.ru/INPROZ/KORTASAR/ho_kora.txt,Сеньорита Кора,Кортасар Хулио
25,http://lib.ru/INPROZ/KORTASAR/ho_nebo.txt,Другое небо,Кортасар Хулио
26,http://lib.ru/INPROZ/KORTASAR/ho_ostrow.txt,Остров в полдень,Кортасар Хулио
27,http://lib.ru/INPROZ/KORTASAR/ho_hauell.txt,Инструкция для Джона Хауэлла,Кортасар Хулио
28,http://lib.ru/INPROZ/KORTASAR/ho_health.txt,Здоровье больных,Кортасар Хулио
29,http://lib.ru/INPROZ/KORTASAR/ho_shosse.txt,Южное шоссе,Кортасар Хулио
30,http://lib.ru/INPROZ/KORTASAR/ho_unity.txt,Воссоединение,Кортасар Хулио
