,url,book,author
0,http://lib.ru/INPROZ/../WILDE/friend.txt,"Настоящий друг (пер.Сергеев,Нуждин)",Уайльд Оскар
1,http://lib.ru/INPROZ/../WILDE/istoriya.txt,"Необыкновенная история, случившаяся с патроном для фейерверка",Уайльд Оскар
2,http://lib.ru/INPROZ/../WILDE/prince.txt,"Счастливый Принц (пер.Сергеев,Нуждин)",Уайльд Оскар
3,http://lib.ru/INPROZ/../WILDE/starboy.txt,"Звездный Мальчик (пер.Сергеев,Нуждин)",Уайльд Оскар
4,http://lib.ru/INPROZ/../WILDE/velikan.txt,"Мальчик и Великан (пер.Сергеев,Нуждин)",Уайльд Оскар
5,http://lib.ru/INPROZ/../WILDE/rybak.txt,Рыбак и его душа (пер.К.Чуковский),Уайльд Оскар
6,http://lib.ru/INPROZ/../WILDE/ghost.txt,The Canterville Ghost,Уайльд Оскар
7,http://lib.ru/INPROZ/../WILDE/wild_ghost.txt,Кентервильское привидение,Уайльд Оскар
8,http://lib.ru/INPROZ/../WILDE/confessn.txt,Тюремная исповедь,Уайльд Оскар
9,http://lib.ru/INPROZ/../WILDE/crime.txt,Преступление лорда Артура Сэвила,Уайльд Оскар
10,http://lib.ru/INPROZ/../WILDE/portrait.txt,Портрет г-на У.Г.,Уайльд Оскар
11,http://lib.ru/INPROZ/../WILDE/wild_friend.txt,Преданный друг,Уайльд Оскар
12,http://lib.ru/INPROZ/../WILDE/wild_roza.txt,Соловей и роза,Уайльд Оскар
13,http://lib.ru/INPROZ/../WILDE/wild_prince.txt,Счастливый принц,Уайльд Оскар
14,http://lib.ru/INPROZ/../WILDE/wild_king.txt,Молодой король,Уайльд Оскар
15,http://lib.ru/INPROZ/../WILDE/salomea.txt,Саломея (пер.К.Бальмонт),Уайльд Оскар
16,http://lib.ru/INPROZ/../WILDE/salomea2.txt,Саломея (пер.П.Петров),Уайльд Оскар
17,http://lib.ru/INPROZ/../WILDE/florentijsk.txt,Флорентийская трагедия (пер.П.Петров),Уайльд Оскар
18,http://lib.ru/INPROZ/../WILDE/wilde2_6.txt,Флорентийская трагедия (пер.M.Кудинов),Уайльд Оскар
19,http://lib.ru/INPROZ/../WILDE/wilde2_1.txt,Герцогиня Падуанская,Уайльд Оскар
20,http://lib.ru/INPROZ/../WILDE/wilde2_2.txt,Веер леди Уиндермир,Уайльд Оскар
21,http://lib.ru/INPROZ/../WILDE/wilde2_3.txt,Женщина не стоящая внимания,Уайльд Оскар
22,http://lib.ru/INPROZ/../WILDE/wilde2_4.txt,Идеальный муж,Уайльд Оскар
23,http://lib.ru/INPROZ/../WILDE/wilde2_7.txt,Святая блудница или женщина покрытая драгоценностями,Уайльд Оскар
24,http://lib.ru/INPROZ/../WILDE/wilde2_5.txt,Как важно быть серьезным,Уайльд Оскар
25,http://lib.ru/INPROZ/../WILDE/redings2.txt,Баллада Редингской тюрьмы(Пер.В.Брюсов),Уайльд Оскар
26,http://lib.ru/INPROZ/../WILDE/wilde_prison3.txt,Баллада Рэдингской тюрьмы(Пер.К.Бальмонт),Уайльд Оскар
27,http://lib.ru/INPROZ/../WILDE/redings.txt,Баллада Редингской тюрьмы(Пер.Н.Воронель),Уайльд Оскар
28,http://lib.ru/INPROZ/../WILDE/esse_upadok.txt,Упадок искусства лжи (пер.А.Маклина),Уайльд Оскар
29,http://lib.ru/INPROZ/../WILDE/zagot_dorian.txt,"Михаил Загот. Тайна вечной молодости (пьеса по роману ""Портрет Дориана Грея""",Уайльд Оскар
30,http://lib.ru/INPROZ/../WILDE/wilde.jpg,wilde.jpg,Уайльд Оскар
31,http://lib.ru/INPROZ/../WILDE/wilde0_1.txt,Александр Аникст. Оскар Уайльд и его драматургия,Уайльд Оскар
32,http://lib.ru/INPROZ/../WILDE/http://www.columbia.edu/acis/bartleby/,Project Bartleby at Columbia University,Уайльд Оскар
33,http://lib.ru/INPROZ/../WILDE/http://i-love.ru/sprg/salomea/salomeaenter.html,Стихи и пьесы Уайлда на сайте зрителей Романа Виктюка,Уайльд Оскар
