,url,book,author
0,http://lib.ru/PROZA/../NEWPROZA/POLYANSKAYA_I/prohozhdenie_teni.txt,Прохождение тени,Полянская Ирина
1,http://lib.ru/PROZA/../NEWPROZA/POLYANSKAYA_I/r_bednoe_serdce_mani.txt,Бедное сердце Мани,Полянская Ирина
2,http://lib.ru/PROZA/../NEWPROZA/POLYANSKAYA_I/r_kuda_ushel_tramvaj.txt,Куда ушел трамвай,Полянская Ирина
3,http://lib.ru/PROZA/../NEWPROZA/POLYANSKAYA_I/r_mama.txt,Мама,Полянская Ирина
4,http://lib.ru/PROZA/../NEWPROZA/POLYANSKAYA_I/r_penal.txt,Пенал,Полянская Ирина
5,http://lib.ru/PROZA/../NEWPROZA/POLYANSKAYA_I/r_perehod.txt,Переход,Полянская Ирина
6,http://lib.ru/PROZA/../NEWPROZA/POLYANSKAYA_I/r_petr_i.txt,Петр I,Полянская Ирина
7,http://lib.ru/PROZA/../NEWPROZA/POLYANSKAYA_I/r_sneg_idet_tiho_tiho.txt,Снег идет тихо-тихо,Полянская Ирина
8,http://lib.ru/PROZA/../NEWPROZA/POLYANSKAYA_I/r_utyuzhok_i_morozhenoe.txt,Утюжок и мороженое,Полянская Ирина
9,http://lib.ru/PROZA/../NEWPROZA/POLYANSKAYA_I/r_vihri_vrazhdebnye.txt,Вихри враждебные,Полянская Ирина
10,http://lib.ru/PROZA/../NEWPROZA/POLYANSKAYA_I/r_vse_yabloki__vse_zolotye_shary.txt,"Все яблоки, все золотые шары...",Полянская Ирина
11,http://lib.ru/PROZA/../NEWPROZA/POLYANSKAYA_I/about.txt,Ирина Николаевна Полянская: Биография,Полянская Ирина
12,http://lib.ru/PROZA/../NEWPROZA/POLYANSKAYA_I/interviewvl.txt,Интервью: Литература - это послание,Полянская Ирина
13,http://lib.ru/PROZA/../NEWPROZA/POLYANSKAYA_I/http://magazines.russ.ru/novyi_mi/redkol/poliansk/index.html,"Персональная страничка Ирины Полянской на сайте ""Новый мир""",Полянская Ирина
