,url,book,author
0,http://lib.ru/RUSSLIT/AWERCHENKO/autobio.txt,Автобиография,Аверченко Аркадий
1,http://lib.ru/RUSSLIT/AWERCHENKO/false.txt,Ложь,Аверченко Аркадий
2,http://lib.ru/RUSSLIT/AWERCHENKO/ninochka.txt,Ниночка,Аверченко Аркадий
3,http://lib.ru/RUSSLIT/AWERCHENKO/dobbles.txt,Пропавшая калоша Доббльса,Аверченко Аркадий
4,http://lib.ru/RUSSLIT/AWERCHENKO/shutka.txt,Шутка мецената,Аверченко Аркадий
5,http://lib.ru/RUSSLIT/AWERCHENKO/averchenko_telegraph.txt,Телеграфист Надькин,Аверченко Аркадий
6,http://lib.ru/RUSSLIT/AWERCHENKO/rasskazy.txt,Рассказы,Аверченко Аркадий
7,http://lib.ru/RUSSLIT/AWERCHENKO/r_dewushka.txt,Смерть девушки у изгороди,Аверченко Аркадий
8,http://lib.ru/RUSSLIT/AWERCHENKO/http://welcome.odessa.ua/humor/aver.html,http://welcome.odessa.ua/humor/aver.html,Аверченко Аркадий
