,url,book,author
0,http://lib.ru/PROZA/ALEKSIN/rebenok.txt,Поздний ребенок,Алексин Анатолий
1,http://lib.ru/PROZA/ALEKSIN/kolya.txt,"Коля пишет Оле, Оля пишет Коле",Алексин Анатолий
2,http://lib.ru/PROZA/ALEKSIN/razdel.txt,Раздел имущества,Алексин Анатолий
3,http://lib.ru/PROZA/ALEKSIN/iwashow.txt,Ивашов,Алексин Анатолий
4,http://lib.ru/PROZA/ALEKSIN/tretij.txt,Третий в пятом ряду,Алексин Анатолий
5,http://lib.ru/PROZA/ALEKSIN/klarnet.txt,Мой брат играет на кларнете,Алексин Анатолий
6,http://lib.ru/PROZA/ALEKSIN/ewdokia.txt,Безумная Евдокия,Алексин Анатолий
7,http://lib.ru/PROZA/ALEKSIN/strana_kanikul.txt,В стране вечных каникул,Алексин Анатолий
8,http://lib.ru/PROZA/ALEKSIN/family.txt,Про нашу семью,Алексин Анатолий
9,http://lib.ru/PROZA/ALEKSIN/aktrisa.txt,Актриса,Алексин Анатолий
10,http://lib.ru/PROZA/ALEKSIN/cheharda.txt,Чехарда,Алексин Анатолий
11,http://lib.ru/PROZA/ALEKSIN/dejstvuyushchie_lica.txt,Действующие лица и исполнители,Алексин Анатолий
12,http://lib.ru/PROZA/ALEKSIN/dobryj_genij.txt,Добрый гений,Алексин Анатолий
13,http://lib.ru/PROZA/ALEKSIN/dym_bez_ognya.txt,Дым без огня,Алексин Анатолий
14,http://lib.ru/PROZA/ALEKSIN/signal_shchiki_i_gornisty.txt,Сигнальщики и горнисты,Алексин Анатолий
15,http://lib.ru/PROZA/ALEKSIN/zdorovye_i_bol_nye.txt,Здоровые и больные,Алексин Анатолий
16,http://lib.ru/PROZA/ALEKSIN/tyl.txt,1. В тылу как в тылу,Алексин Анатолий
17,http://lib.ru/PROZA/ALEKSIN/zapomni_ego_lico.txt,2. Запомни его лицо...,Алексин Анатолий
18,http://lib.ru/PROZA/ALEKSIN/http://anatoly-aleksin.com/,Писатель Анатолий Алексин и Татьяна Алексина. Официальный сайт,Алексин Анатолий
19,http://lib.ru/PROZA/ALEKSIN/http://mirny.yakutia.ru/vrem/lit/aleksin/aleksin.html,"Анатолий Алексин на сайте ""Якутавиа""",Алексин Анатолий
