,url,book,author
0,http://lib.ru/INPROZ/../INOSTRHIST/GARDONI/,"Гардони, Геза",Исторические произведения иностранных авторов
1,http://lib.ru/INPROZ/../INOSTRHIST/GREJVS/,"Грэйвс, Роберт",Исторические произведения иностранных авторов
2,http://lib.ru/INPROZ/../INOSTRHIST/DAN/,"Данн, Феликс",Исторические произведения иностранных авторов
3,http://lib.ru/INPROZ/../INOSTRHIST/BREDEL/,"Бредель, Вилли",Исторические произведения иностранных авторов
4,http://lib.ru/INPROZ/../INOSTRHIST/../INOOLD/DUMA/,"Дюма, Александр",Исторические произведения иностранных авторов
5,http://lib.ru/INPROZ/../INOSTRHIST/DZHOWANIOLI/,"Джованьоли, Рафаэлло",Исторические произведения иностранных авторов
6,http://lib.ru/INPROZ/../INOSTRHIST/DRUON/,"Дрюон, Морис",Исторические произведения иностранных авторов
7,http://lib.ru/INPROZ/../INOSTRHIST/KINYAR/,"Киньяр, Паскаль",Исторические произведения иностранных авторов
8,http://lib.ru/INPROZ/../INOSTRHIST/KLAVELL/,"Клавелл, Дж.",Исторические произведения иностранных авторов
9,http://lib.ru/INPROZ/../INOSTRHIST/DEKOSTER/,"Костер, Шарль де",Исторические произведения иностранных авторов
10,http://lib.ru/INPROZ/../INOSTRHIST/KESTEN/,"Кестен, Герман",Исторические произведения иностранных авторов
11,http://lib.ru/INPROZ/../INOSTRHIST/LINDSEJ/,"Линдсей, Джек",Исторические произведения иностранных авторов
12,http://lib.ru/INPROZ/../INOSTRHIST/../HIST/KARLEJL/,"Карлейль, Томас",Исторические произведения иностранных авторов
13,http://lib.ru/INPROZ/../INOSTRHIST/MONRO/,"Монро, Керк",Исторические произведения иностранных авторов
14,http://lib.ru/INPROZ/../INOSTRHIST/POTURCIN/,"Потурцин, Мария фон",Исторические произведения иностранных авторов
15,http://lib.ru/INPROZ/../INOSTRHIST/PRUS/,"Прус, Болеслав",Исторические произведения иностранных авторов
16,http://lib.ru/INPROZ/../INOSTRHIST/../PITERSE/,"Питерс, Эллис",Исторические произведения иностранных авторов
17,http://lib.ru/INPROZ/../INOSTRHIST/RONI/,"Рони-старший, Жозеф",Исторические произведения иностранных авторов
18,http://lib.ru/INPROZ/../INOSTRHIST/SALGARI/,"Сальгари, Эмилио",Исторические произведения иностранных авторов
19,http://lib.ru/INPROZ/../INOSTRHIST/SATKLIFF/,"Сатклифф, Розмари",Исторические произведения иностранных авторов
20,http://lib.ru/INPROZ/../INOSTRHIST/SENKEWICH/,"Сенкевич, Генрик",Исторические произведения иностранных авторов
21,http://lib.ru/INPROZ/../INOSTRHIST/TRIZ/,"Триз, Джефри",Исторические произведения иностранных авторов
22,http://lib.ru/INPROZ/../INOSTRHIST/UNSET_S/,"Унсет, Сигрид",Исторические произведения иностранных авторов
23,http://lib.ru/INPROZ/../INOSTRHIST/HOLT/,"Хольт, Виктория",Исторические произведения иностранных авторов
24,http://lib.ru/INPROZ/../INOSTRHIST/SHABROL/,"Шаброль, Жан-Пьер",Исторические произведения иностранных авторов
25,http://lib.ru/INPROZ/../INOSTRHIST/EBERS/,"Эберс, Георг",Исторические произведения иностранных авторов
26,http://lib.ru/INPROZ/../INOSTRHIST/FORESTER/,"Форестер, Сесил Скотт",Исторические произведения иностранных авторов
27,http://lib.ru/INPROZ/../INOSTRHIST/../HIST/,Исторические произведения советских авторов,Исторические произведения иностранных авторов
28,http://lib.ru/INPROZ/../INOSTRHIST/../HISTORY/,История,Исторические произведения иностранных авторов
29,http://lib.ru/INPROZ/../INOSTRHIST/../MEMUARY/,Мемуары и воспоминания,Исторические произведения иностранных авторов
