,url,book,author
0,http://lib.ru/INPROZ/../ZUSKIND/das_parfuem_germ.txt,Парфюмер (На немецком языке),Зюскинд Патрик
1,http://lib.ru/INPROZ/../ZUSKIND/zommer.txt,История господина Зоммера,Зюскинд Патрик
2,http://lib.ru/INPROZ/../ZUSKIND/kontrabas.txt,Контрабас,Зюскинд Патрик
3,http://lib.ru/INPROZ/../ZUSKIND/golub.txt,Голубь,Зюскинд Патрик
4,http://lib.ru/INPROZ/../ZUSKIND/copyright.txt,Copyright notice,Зюскинд Патрик
5,http://lib.ru/INPROZ/../ZUSKIND/kampf.txt,Поединок,Зюскинд Патрик
6,http://lib.ru/INPROZ/../ZUSKIND/glubina.txt,Тяга к глубине,Зюскинд Патрик
7,http://lib.ru/INPROZ/../ZUSKIND/amnezia.txt,Литературная амнезия,Зюскинд Патрик
8,http://lib.ru/INPROZ/../ZUSKIND/http://members.aol.com/anatar1/,Патрик Зюскинд на странице переводов Анатолия Тарасова,Зюскинд Патрик
9,http://lib.ru/INPROZ/../ZUSKIND/http://frank.deutschesprache.ru,Зюскинд на сайте frank.deutschesprache.ru,Зюскинд Патрик
