,url,book,author
0,http://lib.ru/INPROZ/DIKKENS/shks_madfog.txt,Мадфогские записки,Диккенс Чарльз
1,http://lib.ru/INPROZ/DIKKENS/pickwickpost.txt,Посмертные записки Пиквикского Клуба,Диккенс Чарльз
2,http://lib.ru/INPROZ/DIKKENS/oliver.txt,Приключения Оливера Твиста,Диккенс Чарльз
3,http://lib.ru/INPROZ/DIKKENS/t8.txt,Барнеби Радж,Диккенс Чарльз
4,http://lib.ru/INPROZ/DIKKENS/t7.txt,Лавка древностей,Диккенс Чарльз
5,http://lib.ru/INPROZ/DIKKENS/italia.txt,Картины Италии,Диккенс Чарльз
6,http://lib.ru/INPROZ/DIKKENS/american.txt,Американские заметки,Диккенс Чарльз
7,http://lib.ru/INPROZ/DIKKENS/d12.txt,Рождественские повести,Диккенс Чарльз
8,http://lib.ru/INPROZ/DIKKENS/t5.txt,Жизнь и приключения Николаса Никльби (главы 1-31),Диккенс Чарльз
9,http://lib.ru/INPROZ/DIKKENS/t6.txt,Жизнь и приключения Николаса Никльби (главы 32-65),Диккенс Чарльз
10,http://lib.ru/INPROZ/DIKKENS/d15.txt,"Жизнь Дэвида Копперфилда, рассказанная им самим (I-XXIX)",Диккенс Чарльз
11,http://lib.ru/INPROZ/DIKKENS/d16.txt,"Жизнь Дэвида Копперфилда, рассказанная им самим (XXX-LXIV)",Диккенс Чарльз
12,http://lib.ru/INPROZ/DIKKENS/d27.txt,Тайна Эдвина Друда,Диккенс Чарльз
13,http://lib.ru/INPROZ/DIKKENS/ttground.txt,Земля Тома Тиддлера,Диккенс Чарльз
14,http://lib.ru/INPROZ/DIKKENS/rdrmert.txt,Рецепты доктора Мериголда,Диккенс Чарльз
15,http://lib.ru/INPROZ/DIKKENS/d13.txt,"Торговый дом Домби и сын. Торговля оптом, в розницу и на экспорт (Главы I - XXX)",Диккенс Чарльз
16,http://lib.ru/INPROZ/DIKKENS/d14.txt,"Торговый дом Домби и сын. Торговля оптом, в розницу и на экспорт (Главы XXXI-LXII)",Диккенс Чарльз
17,http://lib.ru/INPROZ/DIKKENS/d13_engl.txt,Dombey And Son (chapter 1-30),Диккенс Чарльз
18,http://lib.ru/INPROZ/DIKKENS/d14_engl.txt,Dombey and Son (chapter 31-62),Диккенс Чарльз
19,http://lib.ru/INPROZ/DIKKENS/d17.txt,Холодный дом (главы I-XXX),Диккенс Чарльз
20,http://lib.ru/INPROZ/DIKKENS/d18.txt,Холодный дом (главы XXXI-LXVII),Диккенс Чарльз
21,http://lib.ru/INPROZ/DIKKENS/d19_1.txt,Тяжелые времена,Диккенс Чарльз
22,http://lib.ru/INPROZ/DIKKENS/d26_1.txt,Путешественник не по торговым делам,Диккенс Чарльз
23,http://lib.ru/INPROZ/DIKKENS/d26_2.txt,Рассказы 60-х годов,Диккенс Чарльз
24,http://lib.ru/INPROZ/DIKKENS/d23.txt,Большие надежды,Диккенс Чарльз
25,http://lib.ru/INPROZ/DIKKENS/d28.txt,Статьи и речи,Диккенс Чарльз
26,http://lib.ru/INPROZ/DIKKENS/d29.txt,Письма 1833-1854,Диккенс Чарльз
27,http://lib.ru/INPROZ/DIKKENS/d301.txt,Письма 1855-1870,Диккенс Чарльз
28,http://lib.ru/INPROZ/DIKKENS/spisok30.txt,"Список произведений Чарльза Диккенса, включенных в 1-30 тт. собрания сочинений",Диккенс Чарльз
29,http://lib.ru/INPROZ/DIKKENS/dickens.txt,Хескет Пирсон. Диккенс,Диккенс Чарльз
30,http://lib.ru/INPROZ/DIKKENS/dikk_o.txt,О Ч.Диккенсе,Диккенс Чарльз
31,http://lib.ru/INPROZ/DIKKENS/diklive.txt,А.Рецкер. Краткая летопись жизни и творчества Чарльза Диккенса,Диккенс Чарльз
32,http://lib.ru/INPROZ/DIKKENS/../../RUSSLIT/KOROLENKO/dick_kor.txt,В.Г.Короленко. Мое первое знакомство с Диккенсом,Диккенс Чарльз
33,http://lib.ru/INPROZ/DIKKENS/dickens_kuz.txt,Э.Б.Кузьмина. Приглашение к игре,Диккенс Чарльз
34,http://lib.ru/INPROZ/DIKKENS/http://www.helsinki.fi/kasv/nokol/dickens.html,Charles Dickens,Диккенс Чарльз
35,http://lib.ru/INPROZ/DIKKENS/../../DETEKTIWY/FRUTTERRO/delod_dikkens.txt,"К.Фруттеро,Ф.Лучентини. Дело Д., или Правда о ""Тайне Эдвина Друда""",Диккенс Чарльз
36,http://lib.ru/INPROZ/DIKKENS/http://humwww.ucsc.edu/dickens/index.html,The Dickens Project of the University of California,Диккенс Чарльз
37,http://lib.ru/INPROZ/DIKKENS/../TEKKEREJ/dickens.txt,У.М.Теккерей. Диккенс во Франции,Диккенс Чарльз
38,http://lib.ru/INPROZ/DIKKENS/http://www.russiandickens.com/,"""Русский дом Диккенса"": публикации",Диккенс Чарльз
