,url,book,author
0,http://lib.ru/PROZA/DRUZHNIKOV/about.txt,Коротко об авторе,Дружников Юрий
1,http://lib.ru/PROZA/DRUZHNIKOV/angels.txt,Ангелы на кончике иглы,Дружников Юрий
2,http://lib.ru/PROZA/DRUZHNIKOV/visa.txt,Виза в позавчера,Дружников Юрий
3,http://lib.ru/PROZA/DRUZHNIKOV/morozow.txt,"Доносчик 001, или Вознесение Павлика Морозова",Дружников Юрий
4,http://lib.ru/PROZA/DRUZHNIKOV/p1_izgnannik.txt,Изгнанник самовольный,Дружников Юрий
5,http://lib.ru/PROZA/DRUZHNIKOV/p2_dosie.txt,Досье беглеца,Дружников Юрий
6,http://lib.ru/PROZA/DRUZHNIKOV/smert.txt,Смерть царя Федора,Дружников Юрий
7,http://lib.ru/PROZA/DRUZHNIKOV/mesyac.txt,Медовый месяц у прабабушки,Дружников Юрий
8,http://lib.ru/PROZA/DRUZHNIKOV/mr_perwyjchitatel.txt,Мой первый читатель,Дружников Юрий
9,http://lib.ru/PROZA/DRUZHNIKOV/mr_abazhur.txt,Розовый абажур с трещиной,Дружников Юрий
10,http://lib.ru/PROZA/DRUZHNIKOV/mr_money.txt,Деньги круглые,Дружников Юрий
11,http://lib.ru/PROZA/DRUZHNIKOV/mr_kajf.txt,Кайф в конце командировки,Дружников Юрий
12,http://lib.ru/PROZA/DRUZHNIKOV/mr_urok.txt,Последний урок,Дружников Юрий
13,http://lib.ru/PROZA/DRUZHNIKOV/LishnyPersonazh.txt,Лишний персонаж в водевиле,Дружников Юрий
14,http://lib.ru/PROZA/DRUZHNIKOV/TridtsatoeFevralia.txt,Тридцатое февраля,Дружников Юрий
15,http://lib.ru/PROZA/DRUZHNIKOV/VtorayaZhena.txt,Вторая жена Пушкина,Дружников Юрий
16,http://lib.ru/PROZA/DRUZHNIKOV/rasskazy.txt,Рассказы и притчи,Дружников Юрий
17,http://lib.ru/PROZA/DRUZHNIKOV/HomoSovokus.txt,Homo Sovokus,Дружников Юрий
18,http://lib.ru/PROZA/DRUZHNIKOV/ZachemNervirovat.txt,Зачем нервировать Пушкина?,Дружников Юрий
19,http://lib.ru/PROZA/DRUZHNIKOV/OdnoZhelanie.txt,Одно желание,Дружников Юрий
20,http://lib.ru/PROZA/DRUZHNIKOV/VybrannoeMesto.txt,Выбранное место из переписки,Дружников Юрий
21,http://lib.ru/PROZA/DRUZHNIKOV/IstoriaKriminala.txt,Подлинная история одного криминала,Дружников Юрий
22,http://lib.ru/PROZA/DRUZHNIKOV/uchitel.txt,Учитель влюбился,Дружников Юрий
23,http://lib.ru/PROZA/DRUZHNIKOV/otech.txt,Отец на час,Дружников Юрий
24,http://lib.ru/PROZA/DRUZHNIKOV/sc_dopros.txt,Допрос,Дружников Юрий
25,http://lib.ru/PROZA/DRUZHNIKOV/kanikuly.txt,Каникулы по-человечески,Дружников Юрий
26,http://lib.ru/PROZA/DRUZHNIKOV/zajtsemobile.txt,Зайцемобиль,Дружников Юрий
27,http://lib.ru/PROZA/DRUZHNIKOV/VGotiahUStalina.txt,В гостях у Сталина без его приглашения,Дружников Юрий
28,http://lib.ru/PROZA/DRUZHNIKOV/Khlebnikov.txt,Тайна погоста в Ручьях,Дружников Юрий
29,http://lib.ru/PROZA/DRUZHNIKOV/Kuprin.txt,Куприн в дегте и патоке,Дружников Юрий
30,http://lib.ru/PROZA/DRUZHNIKOV/Robida.txt,Опасные шутки Альбера Робида,Дружников Юрий
31,http://lib.ru/PROZA/DRUZHNIKOV/GogolIPushkin.txt,"""С Пушкиным на дружеской ноге""",Дружников Юрий
32,http://lib.ru/PROZA/DRUZHNIKOV/KakogoRosta.txt,"Какого роста был Пушкин, или Александр Сергеевич почти по Фрейду",Дружников Юрий
33,http://lib.ru/PROZA/DRUZHNIKOV/113Lubov.txt,Стотринадцатая любовь поэта,Дружников Юрий
34,http://lib.ru/PROZA/DRUZHNIKOV/Iznanka.txt,Изнанка роковой интриги,Дружников Юрий
35,http://lib.ru/PROZA/DRUZHNIKOV/HyanyaPush.txt,Няня в венчике из роз,Дружников Юрий
36,http://lib.ru/PROZA/DRUZHNIKOV/01YaRodilsia.txt,Я родился в очереди,Дружников Юрий
37,http://lib.ru/PROZA/DRUZHNIKOV/02LikvidatsiaPisatlia8552.txt,Ликвидация писателя No 8552,Дружников Юрий
38,http://lib.ru/PROZA/DRUZHNIKOV/17Tekhasskie.txt,Техасские заскоки,Дружников Юрий
39,http://lib.ru/PROZA/DRUZHNIKOV/21ParadoksyKampusa.txt,Парадоксы кампуса,Дружников Юрий
40,http://lib.ru/PROZA/DRUZHNIKOV/23VZeniteKramarov.txt,В зените славы и после,Дружников Юрий
41,http://lib.ru/PROZA/DRUZHNIKOV/ZhanrXXI.txt,Жанр для XXI века,Дружников Юрий
42,http://lib.ru/PROZA/DRUZHNIKOV/Grossman.txt,Уроки Василия Гроссмана (Страницы воспоминаний),Дружников Юрий
43,http://lib.ru/PROZA/DRUZHNIKOV/Letopisets.txt,Летописец Брайтон-бич (Воспоминания о Сергее Довлатове),Дружников Юрий
44,http://lib.ru/PROZA/DRUZHNIKOV/BezNamordnika.txt,"Без намордника, без поводка, даже без ошейника",Дружников Юрий
45,http://lib.ru/PROZA/DRUZHNIKOV/Aktivisty.txt,Активисты театра абсурда,Дружников Юрий
46,http://lib.ru/PROZA/DRUZHNIKOV/BioSBiblio.txt,Юрий Дружников: Биография с библиографией,Дружников Юрий
47,http://lib.ru/PROZA/DRUZHNIKOV/interviewlukshich.txt,"Интервью: ""Россия такая большая, что лучше видна издалека""",Дружников Юрий
48,http://lib.ru/PROZA/DRUZHNIKOV/DialogOtBesov.txt,"Диалог: от ""Бесов"" до ""Ангелов"" (Беседа с критиком В.Свирским)",Дружников Юрий
49,http://lib.ru/PROZA/DRUZHNIKOV/InterviewTragedia.txt,"Интервью с Юрием Дружниковым: ""Трагедия старшего поколения -- урок для нас""",Дружников Юрий
50,http://lib.ru/PROZA/DRUZHNIKOV/aboutvolodzko.txt,Алиция Володзько. Юрий Дружников и его критики,Дружников Юрий
51,http://lib.ru/PROZA/DRUZHNIKOV/aboutanninskij.txt,Лев Аннинский. Два конца иглы,Дружников Юрий
52,http://lib.ru/PROZA/DRUZHNIKOV/RomanKakKatarsis.txt,"""Круглый стол"": Роман как катарсис",Дружников Юрий
53,http://lib.ru/PROZA/DRUZHNIKOV/AnatolyLiberman.txt,"Анатолий Либерман. ""В пустыне чахлой и скупой...""",Дружников Юрий
54,http://lib.ru/PROZA/DRUZHNIKOV/VoskoboinikovFantasmog.txt,"Валерий Воскобойников. Фантасмагории: жизнь ""Ангелов на кончике иглы""",Дружников Юрий
55,http://lib.ru/PROZA/DRUZHNIKOV/KristoferKeler.txt,"Кристофер Келер. В ожидании ангелов: ""советский человек"" без симпатии",Дружников Юрий
56,http://lib.ru/PROZA/DRUZHNIKOV/LucjanSuchanek.txt,Люциан Суханек. Юрий Дружников в поисках ангелов,Дружников Юрий
