,url,book,author
0,http://lib.ru/PROZA/../NABOKOW/biblio.txt,Библиография,Набоков Владимир
1,http://lib.ru/PROZA/../NABOKOW/vane.txt,Сестры Вэйн (Пер.С.Ильин),Набоков Владимир
2,http://lib.ru/PROZA/../NABOKOW/SisterW.txt,Сестры Вейн (Пер.Г.Барабтарло),Набоков Владимир
3,http://lib.ru/PROZA/../NABOKOW/aleppor.txt,Как-то раз в Алеппо... (Пер.С.Ильин) [1943],Набоков Владимир
4,http://lib.ru/PROZA/../NABOKOW/producer.txt,Помощник режиссера (Пер.С.Ильин) [1943],Набоков Владимир
5,http://lib.ru/PROZA/../NABOKOW/poet.txt,Забытый поэт (Пер.С.Ильин) [1944],Набоков Владимир
6,http://lib.ru/PROZA/../NABOKOW/signs.txt,Знаки и символы (Пер.С.Ильин) [1948],Набоков Владимир
7,http://lib.ru/PROZA/../NABOKOW/lance_r.txt,Ланс (Пер.С.Ильин) [1952],Набоков Владимир
8,http://lib.ru/PROZA/../NABOKOW/monster.txt,Сцены из жизни двойного чудища (Пер.С.Ильин)[1950],Набоков Владимир
9,http://lib.ru/PROZA/../NABOKOW/nezhit.txt,Нежить [1921],Набоков Владимир
10,http://lib.ru/PROZA/../NABOKOW/slowo.txt,Слово [1923],Набоков Владимир
11,http://lib.ru/PROZA/../NABOKOW/r_krylo.txt,Удар крыла [1923],Набоков Владимир
12,http://lib.ru/PROZA/../NABOKOW/sluchaj.txt,Случайность [1924],Набоков Владимир
13,http://lib.ru/PROZA/../NABOKOW/draka.txt,Драка [1925],Набоков Владимир
14,http://lib.ru/PROZA/../NABOKOW/britwa.txt,Бритва [1926],Набоков Владимир
15,http://lib.ru/PROZA/../NABOKOW/wolshbn.txt,Волшебник [1939],Набоков Владимир
16,http://lib.ru/PROZA/../NABOKOW/rozhdestw.txt,Рождественский рассказ [1928],Набоков Владимир
17,http://lib.ru/PROZA/../NABOKOW/thespy.txt,Соглядатай [1938],Набоков Владимир
18,http://lib.ru/PROZA/../NABOKOW/soobida.txt,Обида,Набоков Владимир
19,http://lib.ru/PROZA/../NABOKOW/solebeda.txt,Лебеда,Набоков Владимир
20,http://lib.ru/PROZA/../NABOKOW/soterra.txt,Terra incognita,Набоков Владимир
21,http://lib.ru/PROZA/../NABOKOW/sowstre.txt,Встреча,Набоков Владимир
22,http://lib.ru/PROZA/../NABOKOW/sohwat.txt,Хват,Набоков Владимир
23,http://lib.ru/PROZA/../NABOKOW/sozanyat.txt,Занятой человек,Набоков Владимир
24,http://lib.ru/PROZA/../NABOKOW/somuzyka.txt,Музыка,Набоков Владимир
25,http://lib.ru/PROZA/../NABOKOW/pilgram.txt,Пильграм [1937],Набоков Владимир
26,http://lib.ru/PROZA/../NABOKOW/sosower.txt,Совершенство,Набоков Владимир
27,http://lib.ru/PROZA/../NABOKOW/sosluch.txt,Случай из жизни,Набоков Владимир
28,http://lib.ru/PROZA/../NABOKOW/sokras.txt,Красавица,Набоков Владимир
29,http://lib.ru/PROZA/../NABOKOW/soopowe.txt,Оповещение,Набоков Владимир
30,http://lib.ru/PROZA/../NABOKOW/vozvrChorba.txt,Возвращение Чорба,Набоков Владимир
31,http://lib.ru/PROZA/../NABOKOW/port.txt,Порт,Набоков Владимир
32,http://lib.ru/PROZA/../NABOKOW/zvonok.txt,Звонок,Набоков Владимир
33,http://lib.ru/PROZA/../NABOKOW/pis_mo.txt,Письмо в Россию,Набоков Владимир
34,http://lib.ru/PROZA/../NABOKOW/skazka.txt,Сказка,Набоков Владимир
35,http://lib.ru/PROZA/../NABOKOW/rozhdestvo.txt,Рождество,Набоков Владимир
36,http://lib.ru/PROZA/../NABOKOW/groza.txt,Гроза,Набоков Владимир
