,url,book,author
0,http://lib.ru/INPROZ/GOLDSMIT/goldsmit.txt,"Векфильдский Священник. История его жизни, написанная, как полагают, им самим",Голдсмит Оливер
1,http://lib.ru/INPROZ/GOLDSMIT/goldsmith_letters.txt,"Гражданин мира, или письма китайского философа, проживающего в лондоне, своим друзьям на востоке",Голдсмит Оливер
2,http://lib.ru/INPROZ/GOLDSMIT/goldsmith1_1.txt,Стихи,Голдсмит Оливер
3,http://lib.ru/INPROZ/GOLDSMIT/goldsmith.txt,А.Г.Ингер. Голдсмит-эссеист и английская журналистика XVIII века,Голдсмит Оливер
4,http://lib.ru/INPROZ/GOLDSMIT/goldsmith0_1.txt,А.Ингер. Оливер Голдсмит,Голдсмит Оливер
5,http://lib.ru/INPROZ/GOLDSMIT/goldsmith.jpg,goldsmith.jpg,Голдсмит Оливер
