,url,book,author
0,http://lib.ru/INPROZ/BELL/billiard.txt,Бильярд в половине десятого,Белль Генрих
1,http://lib.ru/INPROZ/BELL/derelict.txt,Дом без хозяина,Белль Генрих
2,http://lib.ru/INPROZ/BELL/clowneye.txt,Глазами клоуна,Белль Генрих
3,http://lib.ru/INPROZ/BELL/katharin.txt,Потерянная честь Катарины Блюм,Белль Генрих
4,http://lib.ru/INPROZ/BELL/ireland.txt,Ирландский дневник,Белль Генрих
5,http://lib.ru/INPROZ/BELL/absence.txt,Самовольная отлучка,Белль Генрих
6,http://lib.ru/INPROZ/BELL/dolina.txt,Долина грохочущих копыт,Белль Генрих
7,http://lib.ru/INPROZ/BELL/boell_brot_rus.txt,Хлеб ранних лет,Белль Генрих
8,http://lib.ru/INPROZ/BELL/capitals.txt,Столичный дневник,Белль Генрих
9,http://lib.ru/INPROZ/BELL/christma.txt,Не только под Рождество,Белль Генрих
10,http://lib.ru/INPROZ/BELL/dr_murke.txt,Молчание доктора Мурке,Белль Генрих
11,http://lib.ru/INPROZ/BELL/knifeman.txt,Человек с ножами,Белль Генрих
12,http://lib.ru/INPROZ/BELL/loengrin.txt,Смерть Лоэнгрина,Белль Генрих
13,http://lib.ru/INPROZ/BELL/brooms.txt,"""Метлы бы тебе вязать!""",Белль Генрих
14,http://lib.ru/INPROZ/BELL/my_foot.txt,Моя дорогая нога,Белль Генрих
15,http://lib.ru/INPROZ/BELL/sad_face.txt,Мое грустное лицо,Белль Генрих
16,http://lib.ru/INPROZ/BELL/sld_sack.txt,История одного солдатского мешка,Белль Генрих
17,http://lib.ru/INPROZ/BELL/tidings.txt,Весть,Белль Генрих
18,http://lib.ru/INPROZ/BELL/trade.txt,Торговля есть торговля,Белль Генрих
19,http://lib.ru/INPROZ/BELL/wayfarer.txt,"Путник, придешь когда в Спа...",Белль Генрих
20,http://lib.ru/INPROZ/BELL/wanderer_germ.txt,"Путник, придешь когда в Спа... (germ)",Белль Генрих
21,http://lib.ru/INPROZ/BELL/r_hook.txt,На крючке,Белль Генрих
