,url,book,author
0,http://lib.ru/INPROZ/ZOLYA/zola01_1.txt,Карьера Ругонов,Золя Эмиль
1,http://lib.ru/INPROZ/ZOLYA/zola01_2.txt,Добыча,Золя Эмиль
2,http://lib.ru/INPROZ/ZOLYA/zola03_1.txt,Завоевание,Золя Эмиль
3,http://lib.ru/INPROZ/ZOLYA/zola05_1.txt,Его превосходительство Эжен Ругон,Золя Эмиль
4,http://lib.ru/INPROZ/ZOLYA/zola06_1.txt,Западня,Золя Эмиль
5,http://lib.ru/INPROZ/ZOLYA/zola07_1.txt,Страница любви,Золя Эмиль
6,http://lib.ru/INPROZ/ZOLYA/zola08_1.txt,Накипь,Золя Эмиль
7,http://lib.ru/INPROZ/ZOLYA/zola09_1.txt,Радость жизни,Золя Эмиль
8,http://lib.ru/INPROZ/ZOLYA/zola10_1.txt,Жерминаль (Пер.А.Дмитриевского),Золя Эмиль
9,http://lib.ru/INPROZ/ZOLYA/zola11_1.txt,Творчество,Золя Эмиль
10,http://lib.ru/INPROZ/ZOLYA/zola12_1.txt,Земля,Золя Эмиль
11,http://lib.ru/INPROZ/ZOLYA/zola13_1.txt,Мечта,Золя Эмиль
12,http://lib.ru/INPROZ/ZOLYA/zola13_2.txt,Человек-зверь,Золя Эмиль
13,http://lib.ru/INPROZ/ZOLYA/zola15_1.txt,Разгром,Золя Эмиль
14,http://lib.ru/INPROZ/ZOLYA/zola16_1.txt,Доктор Паскаль,Золя Эмиль
15,http://lib.ru/INPROZ/ZOLYA/zola16_2.txt,Родословное дерево Ругон-Маккаров,Золя Эмиль
16,http://lib.ru/INPROZ/ZOLYA/zola17_1.txt,Лурд,Золя Эмиль
17,http://lib.ru/INPROZ/ZOLYA/zola18_1.txt,Труд,Золя Эмиль
18,http://lib.ru/INPROZ/ZOLYA/zola19_1.txt,Тереза Ракен,Золя Эмиль
19,http://lib.ru/INPROZ/ZOLYA/zola19_2.txt,Жерминаль (Перевод Н. Немчиновой),Золя Эмиль
20,http://lib.ru/INPROZ/ZOLYA/zola20_1.txt,Наводнение,Золя Эмиль
21,http://lib.ru/INPROZ/ZOLYA/zola20_2.txt,Осада мельницы,Золя Эмиль
22,http://lib.ru/INPROZ/ZOLYA/zola20_3.txt,Жертва рекламы,Золя Эмиль
23,http://lib.ru/INPROZ/ZOLYA/money.txt,Деньги,Золя Эмиль
24,http://lib.ru/INPROZ/ZOLYA/belly.txt,Чрево Парижа,Золя Эмиль
25,http://lib.ru/INPROZ/ZOLYA/nana.txt,Нана,Золя Эмиль
26,http://lib.ru/INPROZ/ZOLYA/abstinen.txt,Воздержание,Золя Эмиль
27,http://lib.ru/INPROZ/ZOLYA/ladyluck.txt,Дамское счастье,Золя Эмиль
28,http://lib.ru/INPROZ/ZOLYA/abbat.txt,Проступок аббата Муре,Золя Эмиль
29,http://lib.ru/INPROZ/ZOLYA/ninon.txt,Сказки Нинон,Золя Эмиль
30,http://lib.ru/INPROZ/ZOLYA/zola0_1.txt,А.Пузиков. Эмиль Золя,Золя Эмиль
31,http://lib.ru/INPROZ/ZOLYA/zola1.jpg,zola1.jpg,Золя Эмиль
32,http://lib.ru/INPROZ/ZOLYA/zola2.jpg,zola2.jpg,Золя Эмиль
33,http://lib.ru/INPROZ/ZOLYA/zola3.jpg,zola3.jpg,Золя Эмиль
34,http://lib.ru/INPROZ/ZOLYA/zola4.jpg,zola4.jpg,Золя Эмиль
35,http://lib.ru/INPROZ/ZOLYA/zola5.jpg,zola5.jpg,Золя Эмиль
36,http://lib.ru/INPROZ/ZOLYA/zola6.jpg,zola6.jpg,Золя Эмиль
