,url,book,author
0,http://lib.ru/INPROZ/PALANUK/fightclub_screen_engl.txt,"Сценарий фильма ""Бойцовый клуб""(engl)",Паланик Чак
1,http://lib.ru/INPROZ/PALANUK/r_eskort.txt,Эскорт (пер.Winter),Паланик Чак
2,http://lib.ru/INPROZ/PALANUK/http://chuckpalahniuk.net/,Чак Паланик: home page,Паланик Чак
3,http://lib.ru/INPROZ/PALANUK/http://samlib.ru/e/egorenkow_a_m/fightclub.shtml,Бойцовский Клуб (пер.Егоренков А.),Паланик Чак
4,http://lib.ru/INPROZ/PALANUK/http://samlib.ru/s/sawochkin_d_a/fightclub.shtml,Бойцовский Клуб (пер.Савочкин Д.),Паланик Чак
5,http://lib.ru/INPROZ/PALANUK/http://samlib.ru/a/amzin_a_a/fc.shtml,Бойцовский Клуб (фрагменты) (пер.Амзин А.),Паланик Чак
6,http://lib.ru/INPROZ/PALANUK/http://samlib.ru/t/timofeew_i_k/,Уцелевший (пер.И.Тимофеев),Паланик Чак
7,http://lib.ru/INPROZ/PALANUK/http://www.palahniuk.com.ua/,Чак Паланик в переводе Завгороднего,Паланик Чак
8,http://lib.ru/INPROZ/PALANUK/http://palahniuk.info,The CULT :: Russian Edition,Паланик Чак
9,http://lib.ru/INPROZ/PALANUK/http://booknik.ru/reviews/fiction/?id=30332,"Рецензия на ""Booknik.ru"": Порно, или Искусство ухода за электрической сковородкой. Рецензия на роман ""Снафф""",Паланик Чак
