,url,book,author
0,http://lib.ru/PROZA/BOGOMOLOW/august44.txt,Момент истины (В августе сорок четвертого),Богомолов Владимир
1,http://lib.ru/PROZA/BOGOMOLOW/ivan.txt,Иван,Богомолов Владимир
2,http://lib.ru/PROZA/BOGOMOLOW/zosya.txt,Зося,Богомолов Владимир
3,http://lib.ru/PROZA/BOGOMOLOW/pr.txt,В кригере,Богомолов Владимир
4,http://lib.ru/PROZA/BOGOMOLOW/r_levendorf.txt,Вечер в Левендорфе,Богомолов Владимир
5,http://lib.ru/PROZA/BOGOMOLOW/rasskazy.txt,Военные рассказы,Богомолов Владимир
6,http://lib.ru/PROZA/BOGOMOLOW/r_dulevo.txt,Второй сорт,Богомолов Владимир
7,http://lib.ru/PROZA/BOGOMOLOW/r_krugom.txt,Кругом люди,Богомолов Владимир
8,http://lib.ru/PROZA/BOGOMOLOW/about.txt,Владимир Осипович Богомолов: биографическая справка,Богомолов Владимир
9,http://lib.ru/PROZA/BOGOMOLOW/izvestia200401.txt,"Эд.Поляновский. ""Я не уберу из книги ни единого слова""",Богомолов Владимир
10,http://lib.ru/PROZA/BOGOMOLOW/http://textshare.da.ru,"Владимир Богомолов на сайте ""Общий Текст""",Богомолов Владимир
11,http://lib.ru/PROZA/BOGOMOLOW/http://militera.lib.ru/prose/russian/vladimov/app1.html,"Богомолов о романе Владимова ""Генерал и его армия""",Богомолов Владимир
