,url,book,author
0,http://lib.ru/INPROZ/../AKONANDOJL/strana.txt,Страна туманов,Конан Дойль Артур
1,http://lib.ru/INPROZ/../AKONANDOJL/lostwrld.txt,Затерянный мир,Конан Дойль Артур
2,http://lib.ru/INPROZ/../AKONANDOJL/doyl4.txt,Торговый дом Гердлстон,Конан Дойль Артур
3,http://lib.ru/INPROZ/../AKONANDOJL/belotr.txt,Белый отряд,Конан Дойль Артур
4,http://lib.ru/INPROZ/../AKONANDOJL/uncleber.txt,Дядя Бернак,Конан Дойль Артур
5,http://lib.ru/INPROZ/../AKONANDOJL/hirurg.txt,Хирург с Гастеровских болот,Конан Дойль Артур
6,http://lib.ru/INPROZ/../AKONANDOJL/56-07.txt,Маракотова бездна,Конан Дойль Артур
7,http://lib.ru/INPROZ/../AKONANDOJL/56-08.txt,Сообщение Хебекука Джефсона,Конан Дойль Артур
8,http://lib.ru/INPROZ/../AKONANDOJL/56-09.txt,Квадратный ящичек,Конан Дойль Артур
9,http://lib.ru/INPROZ/../AKONANDOJL/56-10.txt,Полосатый сундук,Конан Дойль Артур
10,http://lib.ru/INPROZ/../AKONANDOJL/56-11.txt,Сильнее смерти,Конан Дойль Артур
11,http://lib.ru/INPROZ/../AKONANDOJL/56-12.txt,Как губернатор Сент-Китта вернулся на родину,Конан Дойль Артур
12,http://lib.ru/INPROZ/../AKONANDOJL/56-13.txt,Как капитан Шарки и Стивен Крэддок перехитрили друг друга,Конан Дойль Артур
13,http://lib.ru/INPROZ/../AKONANDOJL/56-14.txt,Ошибка капитана Шарки,Конан Дойль Артур
14,http://lib.ru/INPROZ/../AKONANDOJL/56-15.txt,Как Копли Бэнкс прикончил капитана Шарки,Конан Дойль Артур
15,http://lib.ru/INPROZ/../AKONANDOJL/56-16.txt,Сухопутный пират (Насыщенный час),Конан Дойль Артур
16,http://lib.ru/INPROZ/../AKONANDOJL/nasgun.txt,Нашествие гуннов,Конан Дойль Артур
17,http://lib.ru/INPROZ/../AKONANDOJL/skvpel.txt,Сквозь пелену,Конан Дойль Артур
18,http://lib.ru/INPROZ/../AKONANDOJL/sostyaz.txt,Состязание,Конан Дойль Артур
19,http://lib.ru/INPROZ/../AKONANDOJL/doil_loring1.txt,Сэр Найджел Лоринг,Конан Дойль Артур
20,http://lib.ru/INPROZ/../AKONANDOJL/doil_loring2.txt,Сэр Найджел,Конан Дойль Артур
21,http://lib.ru/INPROZ/../AKONANDOJL/doil_clark.txt,Приключения Михея Кларка,Конан Дойль Артур
22,http://lib.ru/INPROZ/../AKONANDOJL/dezmash.txt,Дезинтеграционная машина,Конан Дойль Артур
23,http://lib.ru/INPROZ/../AKONANDOJL/zelmlya.txt,Когда земля вскрикнула,Конан Дойль Артур
24,http://lib.ru/INPROZ/../AKONANDOJL/31-25.txt,Когда Земля вскрикнула,Конан Дойль Артур
25,http://lib.ru/INPROZ/../AKONANDOJL/engine.txt,Двигатель Брауна - Перикорда,Конан Дойль Артур
26,http://lib.ru/INPROZ/../AKONANDOJL/31-24.txt,Отравленный пояс,Конан Дойль Артур
27,http://lib.ru/INPROZ/../AKONANDOJL/air_horr.txt,Ужас высот,Конан Дойль Артур
28,http://lib.ru/INPROZ/../AKONANDOJL/gallery.txt,Тайна старой штольни,Конан Дойль Артур
29,http://lib.ru/INPROZ/../AKONANDOJL/vozvr.txt,Возвращение на родину,Конан Дойль Артур
30,http://lib.ru/INPROZ/../AKONANDOJL/pss4.txt,"Рассказы (Собрание сочинений, 4 том)",Конан Дойль Артур
31,http://lib.ru/INPROZ/../AKONANDOJL/r_pastor_ushchel_ya_dzhekmana.txt,Пастор ущелья Джекмана,Конан Дойль Артур
32,http://lib.ru/INPROZ/../AKONANDOJL/firstop.txt,Его первая операция,Конан Дойль Артур
33,http://lib.ru/INPROZ/../AKONANDOJL/lubserd.txt,Любящее сердце,Конан Дойль Артур
34,http://lib.ru/INPROZ/../AKONANDOJL/neudach.txt,Неудачное начало,Конан Дойль Артур
35,http://lib.ru/INPROZ/../AKONANDOJL/otstal.txt,Отстал от жизни,Конан Дойль Артур
36,http://lib.ru/INPROZ/../AKONANDOJL/uspdip.txt,Успехи дипломатии,Конан Дойль Артур
37,http://lib.ru/INPROZ/../AKONANDOJL/zhbrig.txt,Женитьба бригадира,Конан Дойль Артур
38,http://lib.ru/INPROZ/../AKONANDOJL/b24_v2.txt,Из камеры c 24,Конан Дойль Артур
39,http://lib.ru/INPROZ/../AKONANDOJL/b_cat.txt,Бразильский кот,Конан Дойль Артур
40,http://lib.ru/INPROZ/../AKONANDOJL/black_doc.txt,Черный доктор,Конан Дойль Артур
41,http://lib.ru/INPROZ/../AKONANDOJL/doil1_1.txt,Перстень Тота,Конан Дойль Артур
42,http://lib.ru/INPROZ/../AKONANDOJL/doil1_10.txt,Охотник за жуками,Конан Дойль Артур
43,http://lib.ru/INPROZ/../AKONANDOJL/doil1_2.txt,Игра с огнем,Конан Дойль Артур
44,http://lib.ru/INPROZ/../AKONANDOJL/doil1_3.txt,Джон Баррингтон Каулз,Конан Дойль Артур
45,http://lib.ru/INPROZ/../AKONANDOJL/doil1_4.txt,"Ад в небесах(повесть, включающая так называемый дневник Джойса-Армстронга)",Конан Дойль Артур
46,http://lib.ru/INPROZ/../AKONANDOJL/doil1_5.txt,Вот как это было,Конан Дойль Артур
47,http://lib.ru/INPROZ/../AKONANDOJL/doil1_6.txt,Кожаная воронка,Конан Дойль Артур
48,http://lib.ru/INPROZ/../AKONANDOJL/doil1_7.txt,De profundis,Конан Дойль Артур
49,http://lib.ru/INPROZ/../AKONANDOJL/doil1_8.txt,Кошмарная комната,Конан Дойль Артур
50,http://lib.ru/INPROZ/../AKONANDOJL/doil1_9.txt,Коричневая рука,Конан Дойль Артур
51,http://lib.ru/INPROZ/../AKONANDOJL/eudey.txt,Иудейский наперсник,Конан Дойль Артур
52,http://lib.ru/INPROZ/../AKONANDOJL/fiasco.txt,Фиаско в Лос Амигосе,Конан Дойль Артур
53,http://lib.ru/INPROZ/../AKONANDOJL/kolco.txt,Кольцо Тота,Конан Дойль Артур
54,http://lib.ru/INPROZ/../AKONANDOJL/lak_shk.txt,Лакированная шкатулка,Конан Дойль Артур
55,http://lib.ru/INPROZ/../AKONANDOJL/ledi.txt,Случай леди Сэннокс,Конан Дойль Артур
