,url,book,author
0,http://lib.ru/INPROZ/LUIS/akselbro.txt,Юный Кнут Аксельброд,Льюис Синклер
1,http://lib.ru/INPROZ/LUIS/butterfl.txt,Мотыльки в свете уличных фонарей,Льюис Синклер
2,http://lib.ru/INPROZ/LUIS/kingsbld.txt,"Кингсблад, потомок королей",Льюис Синклер
3,http://lib.ru/INPROZ/LUIS/kitten.txt,Котенок и звезды,Льюис Синклер
4,http://lib.ru/INPROZ/LUIS/letter.txt,Письмо королевы,Льюис Синклер
5,http://lib.ru/INPROZ/LUIS/speed.txt,Скорость,Льюис Синклер
6,http://lib.ru/INPROZ/LUIS/willow.txt,Ивовая аллея,Льюис Синклер
7,http://lib.ru/INPROZ/LUIS/arrsmith.txt,Эроусмит,Льюис Синклер
8,http://lib.ru/INPROZ/LUIS/babbitt.txt,Бэббит,Льюис Синклер
9,http://lib.ru/INPROZ/LUIS/newozmozhno.txt,У нас это невозможно,Льюис Синклер
