,url,book,author
0,http://lib.ru/PROZA/../SHUKSHIN/do3pet.txt,До третьих петухов,Шукшин Василий
1,http://lib.ru/PROZA/../SHUKSHIN/a_poutru_oni_prosnulis_.txt,А поутру они проснулись...,Шукшин Василий
2,http://lib.ru/PROZA/../SHUKSHIN/brat_moj.txt,Брат мой...,Шукшин Василий
3,http://lib.ru/PROZA/../SHUKSHIN/kalina_krasnaya.txt,Калина красная,Шукшин Василий
4,http://lib.ru/PROZA/../SHUKSHIN/pechki_lavochki.txt,Печки-лавочки,Шукшин Василий
5,http://lib.ru/PROZA/../SHUKSHIN/pozovi_menya_v_dal__svetluyu.txt,Позови меня в даль светлую...,Шукшин Василий
6,http://lib.ru/PROZA/../SHUKSHIN/tam__vdali.txt,"Там, вдали...",Шукшин Василий
7,http://lib.ru/PROZA/../SHUKSHIN/vash_syn_i_brat.txt,Ваш сын и брат,Шукшин Василий
8,http://lib.ru/PROZA/../SHUKSHIN/yenergichnye_lyudi.txt,Энергичные люди,Шукшин Василий
9,http://lib.ru/PROZA/../SHUKSHIN/zhivet_takoj_paren_.txt,Живет такой парень,Шукшин Василий
10,http://lib.ru/PROZA/../SHUKSHIN/rasskazy2.txt,Сборник рассказов,Шукшин Василий
11,http://lib.ru/PROZA/../SHUKSHIN/rasskazy3.txt,Рассказы,Шукшин Василий
12,http://lib.ru/PROZA/../SHUKSHIN/alesha.txt,Алеша Бесконвойный,Шукшин Василий
13,http://lib.ru/PROZA/../SHUKSHIN/anfas.txt,В профиль и анфас,Шукшин Василий
14,http://lib.ru/PROZA/../SHUKSHIN/besedy.txt,Беседы при ясной луне,Шукшин Василий
15,http://lib.ru/PROZA/../SHUKSHIN/cirkus.txt,Чередниченко и цирк,Шукшин Василий
16,http://lib.ru/PROZA/../SHUKSHIN/critic.txt,Критики,Шукшин Василий
17,http://lib.ru/PROZA/../SHUKSHIN/dozhd.txt,Заревой дождь,Шукшин Василий
18,http://lib.ru/PROZA/../SHUKSHIN/gore.txt,Горе,Шукшин Василий
19,http://lib.ru/PROZA/../SHUKSHIN/hozain.txt,Хозяин бани и огорода,Шукшин Василий
20,http://lib.ru/PROZA/../SHUKSHIN/kosmos.txt,"Космос, нервная система и шмат сала",Шукшин Василий
21,http://lib.ru/PROZA/../SHUKSHIN/kr_muzh.txt,Крепкий мужик,Шукшин Василий
22,http://lib.ru/PROZA/../SHUKSHIN/maestro.txt,"Шире шаг, Маэстро",Шукшин Василий
23,http://lib.ru/PROZA/../SHUKSHIN/master.txt,Мастер,Шукшин Василий
24,http://lib.ru/PROZA/../SHUKSHIN/mate.txt,Материнское сердце,Шукшин Василий
25,http://lib.ru/PROZA/../SHUKSHIN/my_zat.txt,Мой зять украл машину дров,Шукшин Василий
26,http://lib.ru/PROZA/../SHUKSHIN/odni.txt,Одни,Шукшин Василий
27,http://lib.ru/PROZA/../SHUKSHIN/osen.txt,Осенью,Шукшин Василий
28,http://lib.ru/PROZA/../SHUKSHIN/ohota_zh.txt,Охота жить,Шукшин Василий
29,http://lib.ru/PROZA/../SHUKSHIN/priezhij.txt,Приезжий,Шукшин Василий
30,http://lib.ru/PROZA/../SHUKSHIN/srezal.txt,Срезал,Шукшин Василий
31,http://lib.ru/PROZA/../SHUKSHIN/starik.txt,"Солнце, старик и девушка",Шукшин Василий
32,http://lib.ru/PROZA/../SHUKSHIN/stepka.txt,Степка,Шукшин Василий
33,http://lib.ru/PROZA/../SHUKSHIN/suraz.txt,Сураз,Шукшин Василий
34,http://lib.ru/PROZA/../SHUKSHIN/upornyj.txt,Упорный,Шукшин Василий
35,http://lib.ru/PROZA/../SHUKSHIN/vanet.txt,"Вянет, пропадает",Шукшин Василий
36,http://lib.ru/PROZA/../SHUKSHIN/veru.txt,Верую!,Шукшин Василий
37,http://lib.ru/PROZA/../SHUKSHIN/volf.txt,Волки!,Шукшин Василий
38,http://lib.ru/PROZA/../SHUKSHIN/zemlaki.txt,Земляки,Шукшин Василий
39,http://lib.ru/PROZA/../SHUKSHIN/zhena_mu.txt,Жена мужа в Париж провожала,Шукшин Василий
40,http://lib.ru/PROZA/../SHUKSHIN/shukshin_chudik.txt,Чудик,Шукшин Василий
41,http://lib.ru/PROZA/../SHUKSHIN/r_chuzhie.txt,Чужие,Шукшин Василий
42,http://lib.ru/PROZA/../SHUKSHIN/http://shukshin.biysk.secna.ru/,"""Музей-заповедник В.М. Шукшина""",Шукшин Василий
43,http://lib.ru/PROZA/../SHUKSHIN/http://www.shukshin.ru/,"Сайт ""Василий Шукшин * в интернете""",Шукшин Василий
44,http://lib.ru/PROZA/../SHUKSHIN/http://www.shukshinonline.com/,"Сайт ""Шукшин Online""",Шукшин Василий
