,url,book,author
0,http://lib.ru/INPROZ/FLOBER/bovary.txt,Госпожа Бовари,Флобер Гюстав
1,http://lib.ru/INPROZ/FLOBER/salammbo.txt,Саламбо,Флобер Гюстав
2,http://lib.ru/INPROZ/FLOBER/irodiada.txt,Иродиада,Флобер Гюстав
3,http://lib.ru/INPROZ/FLOBER/antonij.txt,Искушение святого Антония,Флобер Гюстав
4,http://lib.ru/INPROZ/FLOBER/lexicon.txt,Лексикон прописных истин,Флобер Гюстав
5,http://lib.ru/INPROZ/FLOBER/dusha.txt,Простая душа,Флобер Гюстав
6,http://lib.ru/INPROZ/FLOBER/flober.jpg,flober.jpg,Флобер Гюстав
