,url,book,author
0,http://lib.ru/INPROZ/MUZIL/musil0_1.txt,Утопии и реальность,Музиль Роберт
1,http://lib.ru/INPROZ/MUZIL/musil1_1.txt,Душевные смуты воспитанника Терлеса,Музиль Роберт
2,http://lib.ru/INPROZ/MUZIL/musil1_2.txt,Соединения,Музиль Роберт
3,http://lib.ru/INPROZ/MUZIL/musil1_3.txt,Мечтатели,Музиль Роберт
4,http://lib.ru/INPROZ/MUZIL/musil1_4.txt,Винценц и подруга важных господ,Музиль Роберт
5,http://lib.ru/INPROZ/MUZIL/musil2_1.txt,Три женщины,Музиль Роберт
6,http://lib.ru/INPROZ/MUZIL/musil2_2.txt,Прижизненное наследие,Музиль Роберт
7,http://lib.ru/INPROZ/MUZIL/musil2_3.txt,Афоризмы,Музиль Роберт
8,http://lib.ru/INPROZ/MUZIL/musil2_4.txt,Из дневников,Музиль Роберт
9,http://lib.ru/INPROZ/MUZIL/musil2_5.txt,Эссе,Музиль Роберт
10,http://lib.ru/INPROZ/MUZIL/musil.jpg,musil.jpg,Музиль Роберт
11,http://lib.ru/INPROZ/MUZIL/muzil.txt,"Д.Затонский. Роберт Музиль и его роман ""Человек без свойств""",Музиль Роберт
