,url,book,author
0,http://lib.ru/PROZA/GONCHAR/bereg.txt,Берег любви,Гончар Олесь
1,http://lib.ru/PROZA/GONCHAR/bereg_ly.txt,Берег любовi,Гончар Олесь
2,http://lib.ru/PROZA/GONCHAR/blakitni.txt,Блакитнi вежi Яновського,Гончар Олесь
3,http://lib.ru/PROZA/GONCHAR/bratus.txt,Микита Братусь,Гончар Олесь
4,http://lib.ru/PROZA/GONCHAR/briganti.txt,Бригантина,Гончар Олесь
5,http://lib.ru/PROZA/GONCHAR/ciklon.txt,Циклон,Гончар Олесь
6,http://lib.ru/PROZA/GONCHAR/kraplia_.txt,Крапля кровi,Гончар Олесь
7,http://lib.ru/PROZA/GONCHAR/kresaft.txt,Кресафт,Гончар Олесь
8,http://lib.ru/PROZA/GONCHAR/lyudina_.txt,Людина i зброя,Гончар Олесь
9,http://lib.ru/PROZA/GONCHAR/praporon.txt,Прапороносцi,Гончар Олесь
10,http://lib.ru/PROZA/GONCHAR/sobor.txt,Собор,Гончар Олесь
11,http://lib.ru/PROZA/GONCHAR/tronka.txt,Тронка,Гончар Олесь
12,http://lib.ru/PROZA/GONCHAR/tvoia_zo.txt,Твоя зоря,Гончар Олесь
