,url,book,author
0,http://lib.ru/INPROZ/../WIAN/pena0.txt,Пена дней (пер.Л.Лунгиной),Виан Борис
1,http://lib.ru/INPROZ/../WIAN/pena.txt,Пена дней,Виан Борис
2,http://lib.ru/INPROZ/../WIAN/redgrass.txt,Красная трава,Виан Борис
3,http://lib.ru/INPROZ/../WIAN/mogily.txt,Я пришел плюнуть на ваши могилы,Виан Борис
4,http://lib.ru/INPROZ/../WIAN/mertwye.txt,Мертвые все одного цвета,Виан Борис
5,http://lib.ru/INPROZ/../WIAN/serdceder.txt,Сердцедер,Виан Борис
6,http://lib.ru/INPROZ/../WIAN/bluescat.txt,Блюз для черного кота,Виан Борис
7,http://lib.ru/INPROZ/../WIAN/rak.txt,Рак,Виан Борис
8,http://lib.ru/INPROZ/../WIAN/ryby.txt,Дохлые рыбы,Виан Борис
9,http://lib.ru/INPROZ/../WIAN/tropa.txt,Пустынная тропа,Виан Борис
10,http://lib.ru/INPROZ/../WIAN/wodopro.txt,Водопроводчик,Виан Борис
11,http://lib.ru/INPROZ/../WIAN/tuman.txt,Туман,Виан Борис
12,http://lib.ru/INPROZ/../WIAN/teterya.txt,Желторотая тетеря,Виан Борис
13,http://lib.ru/INPROZ/../WIAN/murashki.txt,Мурашки,Виан Борис
14,http://lib.ru/INPROZ/../WIAN/poezdka.txt,Поездка в Херостров,Виан Борис
15,http://lib.ru/INPROZ/../WIAN/wolk.txt,Волк-оборотень,Виан Борис
16,http://lib.ru/INPROZ/../WIAN/wolk_istoria.txt,Печальная история,Виан Борис
17,http://lib.ru/INPROZ/../WIAN/wolk_mysl.txt,Мыслитель,Виан Борис
18,http://lib.ru/INPROZ/../WIAN/wolk_sogl.txt,Соглядатай,Виан Борис
19,http://lib.ru/INPROZ/../WIAN/wolk_masl.txt,Все как по маслу,Виан Борис
20,http://lib.ru/INPROZ/../WIAN/wolk_love.txt,Любовь слепа,Виан Борис
21,http://lib.ru/INPROZ/../WIAN/wolk_leob.txt,Вечеринка у Леобиля,Виан Борис
22,http://lib.ru/INPROZ/../WIAN/wolk_zolt.txt,Золотое сердце,Виан Борис
23,http://lib.ru/INPROZ/../WIAN/wolk_class.txt,Чем опасны классики,Виан Борис
24,http://lib.ru/INPROZ/../WIAN/trali_pension.txt,Пенсионер,Виан Борис
25,http://lib.ru/INPROZ/../WIAN/trali_pozhr.txt,Пожарники,Виан Борис
26,http://lib.ru/INPROZ/../WIAN/trali_zowut.txt,Зовут,Виан Борис
27,http://lib.ru/INPROZ/../WIAN/stihi.txt,Стихи в переводе Дмитрия Свинцова,Виан Борис
28,http://lib.ru/INPROZ/../WIAN/http://www.chat.ru/~ellib/,Борис Виан в библиотеке Олега Аристова,Виан Борис
29,http://lib.ru/INPROZ/../WIAN/http://rema.ru/akm/txt/vian/index.html,"Борис Виан в журнале ""АКМ""",Виан Борис
30,http://lib.ru/INPROZ/../WIAN/russ.txt,"Две рецензии на книги: Борис Виан ""Собрание сочинений""",Виан Борис
