,url,book,author
0,http://lib.ru/INPROZ/MARKTWAIN/adventtomsaw_eng.txt,The Adventures of Tom Sawyer,Твен Марк
1,http://lib.ru/INPROZ/MARKTWAIN/adventhuckfinn_eng.txt,The Adventures of Huckleberry Finn,Твен Марк
2,http://lib.ru/INPROZ/MARKTWAIN/tom-sysh.txt,Том Сойер - сыщик,Твен Марк
3,http://lib.ru/INPROZ/MARKTWAIN/tomsawdetect_eng.txt,"Tom Sawyer, Detective",Твен Марк
4,http://lib.ru/INPROZ/MARKTWAIN/tomsawabroad_eng.txt,Tom Sawyer Abroad,Твен Марк
5,http://lib.ru/INPROZ/MARKTWAIN/dark.txt,Жанна д'Арк,Твен Марк
6,http://lib.ru/INPROZ/MARKTWAIN/misisipi.txt,Старые времена на Миссисипи,Твен Марк
7,http://lib.ru/INPROZ/MARKTWAIN/gildage.txt,"Марк Твен, Чарльз Дэдли Уорнер. Позолоченный век",Твен Марк
8,http://lib.ru/INPROZ/MARKTWAIN/letters.txt,Письма с Земли,Твен Марк
9,http://lib.ru/INPROZ/MARKTWAIN/wilson.txt,Простофиля Вильсон,Твен Марк
10,http://lib.ru/INPROZ/MARKTWAIN/r_speach.txt,Как избавиться от речей,Твен Марк
11,http://lib.ru/INPROZ/MARKTWAIN/prostuda.txt,Как лечить простуду,Твен Марк
12,http://lib.ru/INPROZ/MARKTWAIN/r_kuper.txt,Литературные грехи Фенимора Купера,Твен Марк
13,http://lib.ru/INPROZ/MARKTWAIN/signal.txt,Мак-Вильямсы и автоматическая сигнализация от воров,Твен Марк
14,http://lib.ru/INPROZ/MARKTWAIN/r_yard.txt,На школьном холме,Твен Марк
15,http://lib.ru/INPROZ/MARKTWAIN/parik.txt,О парикмахерах,Твен Марк
16,http://lib.ru/INPROZ/MARKTWAIN/tabak.txt,Относительно табака,Твен Марк
17,http://lib.ru/INPROZ/MARKTWAIN/../../ENGLISH/rekonstr.txt,Проект реконструкции английского языка,Твен Марк
18,http://lib.ru/INPROZ/MARKTWAIN/german.txt,The Awful German Language,Твен Марк
