,url,book,author
0,http://lib.ru/INPROZ/PAWICH/hazar.txt,Хазарский словарь (журнальный вариант),Павич Милорад
1,http://lib.ru/INPROZ/PAWICH/hazarman.txt,Хазарский словарь,Павич Милорад
2,http://lib.ru/INPROZ/PAWICH/hat.txt,Шляпа из рыбьей чешуи,Павич Милорад
3,http://lib.ru/INPROZ/PAWICH/day.txt,Вечность и еще один день,Павич Милорад
4,http://lib.ru/INPROZ/PAWICH/lastlove.txt,Последняя любовь в Константинополе,Павич Милорад
5,http://lib.ru/INPROZ/PAWICH/tea.txt,"Пейзаж, нарисованный чаем",Павич Милорад
6,http://lib.ru/INPROZ/PAWICH/vsv.txt,Внутренняя сторона ветра,Павич Милорад
7,http://lib.ru/INPROZ/PAWICH/damaskin.txt,Дамаскин,Павич Милорад
8,http://lib.ru/INPROZ/PAWICH/r_plawanie.txt,Долгое ночное плавание,Павич Милорад
9,http://lib.ru/INPROZ/PAWICH/jashik.txt,Ящик для письменных принадлежностей,Павич Милорад
10,http://lib.ru/INPROZ/PAWICH/endofnovelrus.txt,Начало и конец романа,Павич Милорад
11,http://lib.ru/INPROZ/PAWICH/bratstwo.txt,"Писать во имя отца, во имя сына или во имя духа братства?",Павич Милорад
12,http://lib.ru/INPROZ/PAWICH/r_sny.txt,"Письмо в журнал, публикующий сны",Павич Милорад
13,http://lib.ru/INPROZ/PAWICH/http://www.khazars.com/index-e.html,Milorad Pavic home site,Павич Милорад
14,http://lib.ru/INPROZ/PAWICH/http://www.rastko.org.yu/knjizevnost/pavic/index.html,"Milorad Pavic at ""Project Rastko""",Павич Милорад
15,http://lib.ru/INPROZ/PAWICH/http://www.agama.com/r_club/journals/INOSTRAN/n8-97/PAVICH.html,"Интервью с Милорадом Павичем в ""ИЛ"" на Агаме",Павич Милорад
16,http://lib.ru/INPROZ/PAWICH/http://www.russ.ru/journal/zloba_dn/97-09-23/lotmen.htm,"Рецензия в ""Русском Журнале"" на ""Хазарский словарь""",Павич Милорад
17,http://lib.ru/INPROZ/PAWICH/http://members.xoom.com/aneckrasow/pavic.html,Перевод статьи Павича у Алексея Некрасова,Павич Милорад
18,http://lib.ru/INPROZ/PAWICH/http://www.glasnet.ru/dk/,"Милорад Павич, Последняя любовь в Константинополе (где-то на dk)",Павич Милорад
19,http://lib.ru/INPROZ/PAWICH/http://www.plakida.by.ru,"""Плакида"" - цитатник из Павича",Павич Милорад
20,http://lib.ru/INPROZ/PAWICH/http://chaos.lenin.ru/lexicon/,"Полная мужская версия ""Словаря"" с иллюстрациями на сайте Хазарского ополчения",Павич Милорад
21,http://lib.ru/INPROZ/PAWICH/http://www.mschools.ru/old/104.htm,"О ""мужском"" и ""женском"" в ""Словаре""",Павич Милорад
22,http://lib.ru/INPROZ/PAWICH/http://milorad-pavic.narod.ru,Милорад Павич у Александра Сапрыкина,Павич Милорад
23,http://lib.ru/INPROZ/PAWICH/http://lit.lib.ru/b/butenko_t_p/,Милорад Павич в переводах Татьяны Бутенко,Павич Милорад
24,http://lib.ru/INPROZ/PAWICH/http://booknik.ru/reviews/fiction/?id=28733,"Рецензия на ""Booknik.ru"": Вещие сны в телефоне Nokia (Милорад Павич. Бумажный театр)",Павич Милорад
