,url,book,author
0,http://lib.ru/INPROZ/FEJHTWANGER/russo.txt,"Мудрость чудака, или Смерть и преображение Жан-Жака Руссо",Фейхтвангер Лион
1,http://lib.ru/INPROZ/FEJHTWANGER/moscow1937.txt,Москва 1937,Фейхтвангер Лион
2,http://lib.ru/INPROZ/FEJHTWANGER/opperman.txt,Семья Опперман,Фейхтвангер Лион
3,http://lib.ru/INPROZ/FEJHTWANGER/pep.txt,Пеп,Фейхтвангер Лион
4,http://lib.ru/INPROZ/FEJHTWANGER/simone.txt,Симона,Фейхтвангер Лион
5,http://lib.ru/INPROZ/FEJHTWANGER/articles.txt,Статьи,Фейхтвангер Лион
6,http://lib.ru/INPROZ/FEJHTWANGER/peace.txt,Мир,Фейхтвангер Лион
7,http://lib.ru/INPROZ/FEJHTWANGER/joseph_1.txt,1. Иудейская война,Фейхтвангер Лион
8,http://lib.ru/INPROZ/FEJHTWANGER/joseph_2.txt,2. Сыновья,Фейхтвангер Лион
9,http://lib.ru/INPROZ/FEJHTWANGER/about.txt,Лион Фейхтвангер: об авторе,Фейхтвангер Лион
