,url,book,author
0,http://lib.ru/INPROZ/../SELINGER/sel_1.txt,Над пропастью во ржи,Сэлинджер Джером
1,http://lib.ru/INPROZ/../SELINGER/sel_engl.txt,Над пропастью во ржи (engl),Сэлинджер Джером
2,http://lib.ru/INPROZ/../SELINGER/les.txt,Опрокинутый лес,Сэлинджер Джером
3,http://lib.ru/INPROZ/../SELINGER/sel_2.txt,"Выше стропила, плотники",Сэлинджер Джером
4,http://lib.ru/INPROZ/../SELINGER/sel_4.txt,Симор: Введение,Сэлинджер Джером
5,http://lib.ru/INPROZ/../SELINGER/franny.txt,Фрэнни,Сэлинджер Джером
6,http://lib.ru/INPROZ/../SELINGER/zooey.txt,Зуи,Сэлинджер Джером
7,http://lib.ru/INPROZ/../SELINGER/sel_3.txt,"Шесть рассказов (пер.Райт-Ковалева,С.Митина)",Сэлинджер Джером
8,http://lib.ru/INPROZ/../SELINGER/sel_gal.txt,Два рассказа (пер.Н.Галь),Сэлинджер Джером
9,http://lib.ru/INPROZ/../SELINGER/teddy.txt,Тедди,Сэлинджер Джером
10,http://lib.ru/INPROZ/../SELINGER/debut.txt,Рассказы [1940-1948],Сэлинджер Джером
11,http://lib.ru/INPROZ/../SELINGER/r_u04_heartofbrokenstory.txt,Душа несчастливой истории,Сэлинджер Джером
12,http://lib.ru/INPROZ/../SELINGER/r_u05_loistaggett.txt,Затянувшийся дебют Лоис Тэггетт,Сэлинджер Джером
13,http://lib.ru/INPROZ/../SELINGER/r_u06_personalnotes.txt,Неофициальный рапорт об одном пехотинце,Сэлинджер Джером
14,http://lib.ru/INPROZ/../SELINGER/r_u07_varionibrothers.txt,Братья Вариони,Сэлинджер Джером
15,http://lib.ru/INPROZ/../SELINGER/r_u08_bothpartiesconcerned.txt,По обоюдному согласию,Сэлинджер Джером
16,http://lib.ru/INPROZ/../SELINGER/r_u09_softboiledsergeant.txt,Мягкосердечный сержант,Сэлинджер Джером
17,http://lib.ru/INPROZ/../SELINGER/r_u10_lastday.txt,День перед прощанием,Сэлинджер Джером
18,http://lib.ru/INPROZ/../SELINGER/r_u11_onceaweek.txt,Раз в неделю - тебя не убудет,Сэлинджер Джером
19,http://lib.ru/INPROZ/../SELINGER/r_u12_elaine.txt,Элейн,Сэлинджер Джером
20,http://lib.ru/INPROZ/../SELINGER/r_u13_boyinfrance.txt,Солдат во Франции,Сэлинджер Джером
21,http://lib.ru/INPROZ/../SELINGER/r_u14_sandwich.txt,Сельди в бочке,Сэлинджер Джером
22,http://lib.ru/INPROZ/../SELINGER/r_u15_stranger.txt,Посторонний,Сэлинджер Джером
23,http://lib.ru/INPROZ/../SELINGER/r_u18_girlwithnowaist.txt,Девчонка без попки в проклятом сорок первом,Сэлинджер Джером
24,http://lib.ru/INPROZ/../SELINGER/r_u20_agirliknew.txt,Знакомая девчонка,Сэлинджер Джером
25,http://lib.ru/INPROZ/../SELINGER/textography.txt,Текстография Селинджера,Сэлинджер Джером
26,http://lib.ru/INPROZ/../SELINGER/http://salinger.narod.ru/index-ru.htm,"Сайт Дмитрия Кузьменко ""Все о Селинджере""",Сэлинджер Джером
27,http://lib.ru/INPROZ/../SELINGER/http://www.salinger.org,Официальный сайт Сэлинджера,Сэлинджер Джером
