,url,book,author
0,http://lib.ru/INPROZ/JAMES/james01.txt,Дэзи Миллер,Джеймс Генри
1,http://lib.ru/INPROZ/JAMES/james02.txt,Письма Асперна,Джеймс Генри
2,http://lib.ru/INPROZ/JAMES/james03.txt,Поворот винта,Джеймс Генри
3,http://lib.ru/INPROZ/JAMES/james04.txt,Веселый уголок,Джеймс Генри
4,http://lib.ru/INPROZ/JAMES/james06.txt,Связка писем,Джеймс Генри
5,http://lib.ru/INPROZ/JAMES/letters.txt,Связка писем,Джеймс Генри
6,http://lib.ru/INPROZ/JAMES/james05.txt,Зверь в чаще,Джеймс Генри
7,http://lib.ru/INPROZ/JAMES/european.txt,Европейцы,Джеймс Генри
8,http://lib.ru/INPROZ/JAMES/in_cage.txt,В клетке,Джеймс Генри
9,http://lib.ru/INPROZ/JAMES/lesson.txt,Урок мастера,Джеймс Генри
10,http://lib.ru/INPROZ/JAMES/pupil.txt,Ученик,Джеймс Генри
11,http://lib.ru/INPROZ/JAMES/realthng.txt,Подлинные образцы,Джеймс Генри
12,http://lib.ru/INPROZ/JAMES/siege.txt,Осада Лондона,Джеймс Генри
13,http://lib.ru/INPROZ/JAMES/washingt.txt,Вашингтонская площадь,Джеймс Генри
14,http://lib.ru/INPROZ/JAMES/james00.txt,Об авторе,Джеймс Генри
15,http://lib.ru/INPROZ/JAMES/james_1.jpg,james_1.jpg,Джеймс Генри
16,http://lib.ru/INPROZ/JAMES/james_2.jpg,james_2.jpg,Джеймс Генри
17,http://lib.ru/INPROZ/JAMES/http://www.chat.ru/~scbooks/,Генри Джеймс на сайте Сергея Петрова,Джеймс Генри
