,url,book,author
0,http://lib.ru/RUSSLIT/STANYUKOWICH/korshun.txt,"Вокруг света на ""Коршуне""",Станюкович Константин
1,http://lib.ru/RUSSLIT/STANYUKOWICH/matros.txt,Похождения одного матроса,Станюкович Константин
2,http://lib.ru/RUSSLIT/STANYUKOWICH/sevmal.txt,Севастопольский мальчик,Станюкович Константин
3,http://lib.ru/RUSSLIT/STANYUKOWICH/admiral.txt,Беспокойный адмирал,Станюкович Константин
4,http://lib.ru/RUSSLIT/STANYUKOWICH/tovarish.txt,Товарищи,Станюкович Константин
5,http://lib.ru/RUSSLIT/STANYUKOWICH/dvabr.txt,Два брата,Станюкович Константин
6,http://lib.ru/RUSSLIT/STANYUKOWICH/vasiv.txt,Василий Иванович,Станюкович Константин
7,http://lib.ru/RUSSLIT/STANYUKOWICH/bezshab.txt,"""Бесшабашный""",Станюкович Константин
8,http://lib.ru/RUSSLIT/STANYUKOWICH/blagkom.txt,Благотворительная комедия,Станюкович Константин
9,http://lib.ru/RUSSLIT/STANYUKOWICH/elka.txt,Елка для взрослых,Станюкович Константин
10,http://lib.ru/RUSSLIT/STANYUKOWICH/ispden.txt,Испорченный день,Станюкович Константин
11,http://lib.ru/RUSSLIT/STANYUKOWICH/pinegin.txt,Женитьба Пинегина,Станюкович Константин
12,http://lib.ru/RUSSLIT/STANYUKOWICH/pobmch.txt,Похождения одного благонамеренного,Станюкович Константин
13,http://lib.ru/RUSSLIT/STANYUKOWICH/sergpt.txt,Серж Птичкин,Станюкович Константин
14,http://lib.ru/RUSSLIT/STANYUKOWICH/tanechka.txt,Танечка,Станюкович Константин
15,http://lib.ru/RUSSLIT/STANYUKOWICH/zhrecy.txt,Жрецы,Станюкович Константин
16,http://lib.ru/RUSSLIT/STANYUKOWICH/passazh.txt,Пассажирка,Станюкович Константин
17,http://lib.ru/RUSSLIT/STANYUKOWICH/protas.txt,Дяденька Протас Иванович,Станюкович Константин
18,http://lib.ru/RUSSLIT/STANYUKOWICH/ronoch.txt,Рождественская ночь,Станюкович Константин
19,http://lib.ru/RUSSLIT/STANYUKOWICH/ruschel.txt,Истинно русский человек,Станюкович Константин
20,http://lib.ru/RUSSLIT/STANYUKOWICH/shturman.txt,Мрачный штурман,Станюкович Константин
21,http://lib.ru/RUSSLIT/STANYUKOWICH/shutka.txt,Шутка,Станюкович Константин
22,http://lib.ru/RUSSLIT/STANYUKOWICH/stradal.txt,Страдалец,Станюкович Константин
23,http://lib.ru/RUSSLIT/STANYUKOWICH/egorov.txt,Вестовой Егоров,Станюкович Константин
24,http://lib.ru/RUSSLIT/STANYUKOWICH/istzhiz.txt,История одной жизни,Станюкович Константин
