,url,book,author
0,http://lib.ru/INPROZ/BUKOWSKI/miscrus.txt,Жизнь и смерть в благотворительной палате,Буковски Чарльз
1,http://lib.ru/INPROZ/BUKOWSKI/r_taerbair.txt,В тот день мы говорили о Джеймсе Тэербере,Буковски Чарльз
2,http://lib.ru/INPROZ/BUKOWSKI/hamofrye.txt,Бутерброд с дерьмом (engl),Буковски Чарльз
3,http://lib.ru/INPROZ/BUKOWSKI/captain.txt,Дневник последних лет жизни (engl),Буковски Чарльз
4,http://lib.ru/INPROZ/BUKOWSKI/dnewnik.txt,"Капитан ушел обедать, верховодит матросня (Дневник последних лет жизни)",Буковски Чарльз
5,http://lib.ru/INPROZ/BUKOWSKI/miscstor.txt,Рассказы из разных сборников (engl),Буковски Чарльз
6,http://lib.ru/INPROZ/BUKOWSKI/soutnort.txt,Юг без Севера (engl),Буковски Чарльз
7,http://lib.ru/INPROZ/BUKOWSKI/r_bagd.txt,Рассказы (пер.Г.Багдасарян),Буковски Чарльз
8,http://lib.ru/INPROZ/BUKOWSKI/stihi.txt,"Стихи из книги ""Пересмешник, пожелай мне удачи!""",Буковски Чарльз
9,http://lib.ru/INPROZ/BUKOWSKI/http://ch-bukowski.chat.ru/,"""Все о Чарльзе Буковски""",Буковски Чарльз
10,http://lib.ru/INPROZ/BUKOWSKI/http://www.vladivostok.com/Speaking_In_Tongues/charles.htm,"Чарльз Буковски в ""Лавке языков""",Буковски Чарльз
11,http://lib.ru/INPROZ/BUKOWSKI/http://prostobukowski.narod.ru/index.html,"""Просто Буковски""",Буковски Чарльз
