,url,book,author
0,http://lib.ru/INPROZ/KAMU/biography.txt,Краткая хронология жизни и творчества Камю,Камю Альбер
1,http://lib.ru/INPROZ/KAMU/caligula.txt,Калигула,Камю Альбер
2,http://lib.ru/INPROZ/KAMU/padenie.txt,Падение,Камю Альбер
3,http://lib.ru/INPROZ/KAMU/postoronnij.txt,Посторонний,Камю Альбер
4,http://lib.ru/INPROZ/KAMU/shwed.txt,Шведские речи,Камю Альбер
5,http://lib.ru/INPROZ/KAMU/gilotina.txt,Размышления о гильотине,Камю Альбер
6,http://lib.ru/INPROZ/KAMU/r_tipasa.txt,Бракосочетание в Типаса,Камю Альбер
7,http://lib.ru/INPROZ/KAMU/zapisnye_knizhki.txt,Записные книжки. Март 1951 - декабрь 1959,Камю Альбер
8,http://lib.ru/INPROZ/KAMU/letters.txt,Письма к немецкому другу,Камю Альбер
9,http://lib.ru/INPROZ/KAMU/iznanka.txt,"Эссе из сборника ""Изнанка и лицо""",Камю Альбер
10,http://lib.ru/INPROZ/KAMU/chelowek_buntuyushij.txt,Бунтующий человек,Камю Альбер
