,url,book,author
0,http://lib.ru/INPROZ/MISIMA/zolotoj_hram.txt,Золотой храм,Мисима Юкио
1,http://lib.ru/INPROZ/MISIMA/maska.txt,Исповедь маски,Мисима Юкио
2,http://lib.ru/INPROZ/MISIMA/mishima.txt,Рассказы (пер.Ю.Коваленина),Мисима Юкио
3,http://lib.ru/INPROZ/MISIMA/markiza_de_sad.txt,Маркиза де Сад,Мисима Юкио
4,http://lib.ru/INPROZ/MISIMA/moj_drug.txt,Мой друг Гитлер,Мисима Юкио
5,http://lib.ru/INPROZ/MISIMA/patrioti.txt,Патриотизм,Мисима Юкио
6,http://lib.ru/INPROZ/MISIMA/r_dnewnik.txt,"Философский дневник маньяка-убийцы, жившего в средние века",Мисима Юкио
7,http://lib.ru/INPROZ/MISIMA/misima.gif,misima.gif,Мисима Юкио
8,http://lib.ru/INPROZ/MISIMA/../../RUSS_DETEKTIW/BAKUNIN/s_misima.txt,"Григорий Чхартишвили. Жизнь и смерть Юкио Мисимы, или Как уничтожить храм",Мисима Юкио
9,http://lib.ru/INPROZ/MISIMA/http://www.susi.ru/mishima/,"Юкио Мисима на сайте ""Виртуальные Суси""",Мисима Юкио
10,http://lib.ru/INPROZ/MISIMA/http://misima.felodese.org,"Сайт ""Юкио Мисима. Зачарованный смертью""",Мисима Юкио
