,url,book,author
0,http://lib.ru/INPROZ/ASTURIAS/asturias1_1.txt,Ураган,Астуриас Мигель
1,http://lib.ru/INPROZ/ASTURIAS/asturias1_2.txt,Зеленый папа,Астуриас Мигель
2,http://lib.ru/INPROZ/ASTURIAS/asturias2_1.txt,Глаза погребенных,Астуриас Мигель
3,http://lib.ru/INPROZ/ASTURIAS/wladetel.txt,Владетель сокровищ,Астуриас Мигель
4,http://lib.ru/INPROZ/ASTURIAS/gwatemala.txt,Гватемала,Астуриас Мигель
5,http://lib.ru/INPROZ/ASTURIAS/mirror.txt,Зеркало Лиды Саль,Астуриас Мигель
6,http://lib.ru/INPROZ/ASTURIAS/asturias0_1.txt,"Л.Осповат. Мигель Анхель Астуриас и его ""Банановая трилогия""",Астуриас Мигель
