,url,book,author
0,http://lib.ru/PROZA/../WELLER/dovlatov.txt,Ножик Сережи Довлатова,Веллер Михаил
1,http://lib.ru/PROZA/../WELLER/bogdanow.txt,Баллада о бомбере,Веллер Михаил
2,http://lib.ru/PROZA/../WELLER/veller_mass.txt,Масс и культ,Веллер Михаил
3,http://lib.ru/PROZA/../WELLER/veller2_1.txt,Пир духа,Веллер Михаил
4,http://lib.ru/PROZA/../WELLER/wishpari.txt,Хочу в Париж,Веллер Михаил
5,http://lib.ru/PROZA/../WELLER/career.txt,Карьера в никуда,Веллер Михаил
6,http://lib.ru/PROZA/../WELLER/convey.txt,Транспортировка,Веллер Михаил
7,http://lib.ru/PROZA/../WELLER/debts.txt,Долги,Веллер Михаил
8,http://lib.ru/PROZA/../WELLER/happtest.txt,Испытатели счастья,Веллер Михаил
9,http://lib.ru/PROZA/../WELLER/mosctime.txt,Московское время,Веллер Михаил
10,http://lib.ru/PROZA/../WELLER/purse.txt,Кошелек,Веллер Михаил
11,http://lib.ru/PROZA/../WELLER/rules.txt,Правила всемогущества,Веллер Михаил
12,http://lib.ru/PROZA/../WELLER/variant.txt,Нежелательный вариант,Веллер Михаил
13,http://lib.ru/PROZA/../WELLER/wizard.txt,Шаман,Веллер Михаил
14,http://lib.ru/PROZA/../WELLER/allsettl.txt,Все уладится,Веллер Михаил
15,http://lib.ru/PROZA/../WELLER/diffdoor.txt,Не в ту дверь,Веллер Михаил
16,http://lib.ru/PROZA/../WELLER/button.txt,Кнопка,Веллер Михаил
17,http://lib.ru/PROZA/../WELLER/pleasure.txt,Недорогие удовольствия,Веллер Михаил
18,http://lib.ru/PROZA/../WELLER/centaur.txt,Кентавр,Веллер Михаил
19,http://lib.ru/PROZA/../WELLER/fortune.txt,Плановое счастье,Веллер Михаил
20,http://lib.ru/PROZA/../WELLER/oldmotiv.txt,Старый мотив,Веллер Михаил
21,http://lib.ru/PROZA/../WELLER/test.txt,Тест,Веллер Михаил
22,http://lib.ru/PROZA/../WELLER/nothing.txt,Ничего не происходит,Веллер Михаил
23,http://lib.ru/PROZA/../WELLER/fim_bl.txt,Легенда о родоначальнике Фарцовки Фиме Бляйшице,Веллер Михаил
24,http://lib.ru/PROZA/../WELLER/marina.txt,Марина,Веллер Михаил
25,http://lib.ru/PROZA/../WELLER/stager.txt,Легенда о стажере,Веллер Михаил
26,http://lib.ru/PROZA/../WELLER/ocean.txt,Океан,Веллер Михаил
27,http://lib.ru/PROZA/../WELLER/moysha.txt,Легенда о Моше Даяне,Веллер Михаил
28,http://lib.ru/PROZA/../WELLER/patriot.txt,Легенда о заблудшем патриоте,Веллер Михаил
29,http://lib.ru/PROZA/../WELLER/weapmake.txt,Оружейник Тарасюк,Веллер Михаил
30,http://lib.ru/PROZA/../WELLER/cremator.txt,Крематорий,Веллер Михаил
31,http://lib.ru/PROZA/../WELLER/dance.txt,Танец с саблями,Веллер Михаил
32,http://lib.ru/PROZA/../WELLER/realist.txt,Легенда о соцреалисте,Веллер Михаил
33,http://lib.ru/PROZA/../WELLER/american.txt,Американист,Веллер Михаил
34,http://lib.ru/PROZA/../WELLER/seaparad.txt,Легенда о морском параде,Веллер Михаил
35,http://lib.ru/PROZA/../WELLER/laokoon.txt,Лаокоон,Веллер Михаил
36,http://lib.ru/PROZA/../WELLER/flag.txt,Баллада о знамени,Веллер Михаил
37,http://lib.ru/PROZA/../WELLER/mauzer.txt,Маузер Папанина,Веллер Михаил
38,http://lib.ru/PROZA/../WELLER/veraship.txt,"Легенда о теплоходе ""Вера Артюхова""",Веллер Михаил
39,http://lib.ru/PROZA/../WELLER/tales.txt,Байки скорой помощи,Веллер Михаил
40,http://lib.ru/PROZA/../WELLER/disaster.txt,Чужие беды,Веллер Михаил
41,http://lib.ru/PROZA/../WELLER/grasgrow.txt,Травой поросло,Веллер Михаил
42,http://lib.ru/PROZA/../WELLER/grief.txt,Нас горю не состарить,Веллер Михаил
43,http://lib.ru/PROZA/../WELLER/heartbrk.txt,Разбиватель сердец,Веллер Михаил
44,http://lib.ru/PROZA/../WELLER/here_fig.txt,А вот те шиш,Веллер Михаил
45,http://lib.ru/PROZA/../WELLER/history.txt,История рассказа,Веллер Михаил
46,http://lib.ru/PROZA/../WELLER/horse.txt,Конь на один перегон,Веллер Михаил
47,http://lib.ru/PROZA/../WELLER/in_grave.txt,Положение во гроб,Веллер Михаил
48,http://lib.ru/PROZA/../WELLER/live&see.txt,Поживем - увидим,Веллер Михаил
49,http://lib.ru/PROZA/../WELLER/narrgaug.txt,Узкоколейка,Веллер Михаил
50,http://lib.ru/PROZA/../WELLER/pointvie.txt,Точка зрения,Веллер Михаил
51,http://lib.ru/PROZA/../WELLER/r_tribunal.txt,Трибунал,Веллер Михаил
52,http://lib.ru/PROZA/../WELLER/quotatio.txt,Цитаты,Веллер Михаил
53,http://lib.ru/PROZA/../WELLER/ring.txt,Колечко,Веллер Михаил
54,http://lib.ru/PROZA/../WELLER/sky.txt,Небо над головой,Веллер Михаил
55,http://lib.ru/PROZA/../WELLER/teacher.txt,Гуру,Веллер Михаил
56,http://lib.ru/PROZA/../WELLER/r_teacher_engl.txt,Guru (engl),Веллер Михаил
57,http://lib.ru/PROZA/../WELLER/war_god.txt,Бог войны,Веллер Михаил
58,http://lib.ru/PROZA/../WELLER/r_null.txt,"""Час ноль"": глава, примкнувшая к роману",Веллер Михаил
59,http://lib.ru/PROZA/../WELLER/r_dantes.txt,Памятник Дантесу,Веллер Михаил
60,http://lib.ru/PROZA/../WELLER/r_rim.txt,Козни и казни от Ромула до наших дней,Веллер Михаил
61,http://lib.ru/PROZA/../WELLER/agreemen.txt,Сопутствующие условия,Веллер Михаил
62,http://lib.ru/PROZA/../WELLER/sisters.txt,Сестрам по серьгам,Веллер Михаил
63,http://lib.ru/PROZA/../WELLER/bermudes.txt,Бермудские острова,Веллер Михаил
64,http://lib.ru/PROZA/../WELLER/return.txt,Возвращение,Веллер Михаил
65,http://lib.ru/PROZA/../WELLER/shooting.txt,Идет съемка,Веллер Михаил
66,http://lib.ru/PROZA/../WELLER/boat.txt,Лодочка,Веллер Михаил
67,http://lib.ru/PROZA/../WELLER/condemn.txt,Осуждение,Веллер Михаил
68,http://lib.ru/PROZA/../WELLER/corrests.txt,Поправки к задачам,Веллер Михаил
69,http://lib.ru/PROZA/../WELLER/cutlet.txt,Котлетка,Веллер Михаил
70,http://lib.ru/PROZA/../WELLER/echo.txt,Эхо,Веллер Михаил
71,http://lib.ru/PROZA/../WELLER/forttell.txt,Ворожея,Веллер Михаил
72,http://lib.ru/PROZA/../WELLER/freedom.txt,Свободу не подарят,Веллер Михаил
73,http://lib.ru/PROZA/../WELLER/holy.txt,Святой из десанта,Веллер Михаил
74,http://lib.ru/PROZA/../WELLER/humdrum.txt,Зануда,Веллер Михаил
75,http://lib.ru/PROZA/../WELLER/idyll.txt,Идиллия,Веллер Михаил
76,http://lib.ru/PROZA/../WELLER/in_roles.txt,В ролях,Веллер Михаил
77,http://lib.ru/PROZA/../WELLER/inpassin.txt,Мимоходом,Веллер Михаил
78,http://lib.ru/PROZA/../WELLER/janitor.txt,Хочу быть дворником,Веллер Михаил
79,http://lib.ru/PROZA/../WELLER/legioner.txt,Легионер,Веллер Михаил
80,http://lib.ru/PROZA/../WELLER/moment.txt,Миг,Веллер Михаил
81,http://lib.ru/PROZA/../WELLER/no_think.txt,Не думаю о ней,Веллер Михаил
82,http://lib.ru/PROZA/../WELLER/no_time.txt,Нам некогда,Веллер Михаил
83,http://lib.ru/PROZA/../WELLER/not_what.txt,Ни о чем,Веллер Михаил
84,http://lib.ru/PROZA/../WELLER/notamuse.txt,Ничего смешного,Веллер Михаил
85,http://lib.ru/PROZA/../WELLER/oranges.txt,Апельсины,Веллер Михаил
86,http://lib.ru/PROZA/../WELLER/spider.txt,Паук,Веллер Михаил
87,http://lib.ru/PROZA/../WELLER/thoughts.txt,Думы,Веллер Михаил
88,http://lib.ru/PROZA/../WELLER/torments.txt,Муки творчества,Веллер Михаил
89,http://lib.ru/PROZA/../WELLER/var_fats.txt,Разные судьбы,Веллер Михаил
90,http://lib.ru/PROZA/../WELLER/whistles.txt,Свистульки,Веллер Михаил
91,http://lib.ru/PROZA/../WELLER/whoiswho.txt,Кто есть кто?,Веллер Михаил
92,http://lib.ru/PROZA/../WELLER/r_deja.txt,Deja vu,Веллер Михаил
93,http://lib.ru/PROZA/../WELLER/r_r1.txt,Голубые города,Веллер Михаил
94,http://lib.ru/PROZA/../WELLER/r_r2.txt,Заговор сионских мудрецов,Веллер Михаил
95,http://lib.ru/PROZA/../WELLER/r_r3.txt,Трибунал,Веллер Михаил
96,http://lib.ru/PROZA/../WELLER/r_vox.txt,Vox populi,Веллер Михаил
