,url,book,author
0,http://lib.ru/INPROZ/../INOFANT/BOLLARD/r_avtocrash.txt,1. Автокатастрофа,Боллард Джеймс
1,http://lib.ru/INPROZ/../INOFANT/BOLLARD/ostrov.txt,2. Бетонный остров,Боллард Джеймс
2,http://lib.ru/INPROZ/../INOFANT/BOLLARD/chronopol.txt,Хронополь,Боллард Джеймс
3,http://lib.ru/INPROZ/../INOFANT/BOLLARD/r_clauds.txt,Облачные скульпторы с Коралла D,Боллард Джеймс
4,http://lib.ru/INPROZ/../INOFANT/BOLLARD/bollard.txt,Утонувший великан (пер.Панаско),Боллард Джеймс
5,http://lib.ru/INPROZ/../INOFANT/BOLLARD/welikan.txt,Утонувший великан (пер.Загот),Боллард Джеймс
6,http://lib.ru/INPROZ/../INOFANT/BOLLARD/seaawake.txt,И пробуждается море,Боллард Джеймс
7,http://lib.ru/INPROZ/../INOFANT/BOLLARD/voictime.txt,Голоса времени,Боллард Джеймс
8,http://lib.ru/INPROZ/../INOFANT/BOLLARD/whitewom.txt,"Белая женщина, белая птица",Боллард Джеймс
9,http://lib.ru/INPROZ/../INOFANT/BOLLARD/gentle.txt,Из лучших побуждений,Боллард Джеймс
10,http://lib.ru/INPROZ/../INOFANT/BOLLARD/gnezda.txt,Гнезда гигантской птицы,Боллард Джеймс
11,http://lib.ru/INPROZ/../INOFANT/BOLLARD/impossib.txt,Непостижимый человек,Боллард Джеймс
12,http://lib.ru/INPROZ/../INOFANT/BOLLARD/manhol69.txt,Люк 69,Боллард Джеймс
13,http://lib.ru/INPROZ/../INOFANT/BOLLARD/minusone.txt,Одним меньше,Боллард Джеймс
14,http://lib.ru/INPROZ/../INOFANT/BOLLARD/mr_f.txt,Мистер Ф.есть мистер Ф.,Боллард Джеймс
15,http://lib.ru/INPROZ/../INOFANT/BOLLARD/sublimin.txt,Человек из подсознания,Боллард Джеймс
16,http://lib.ru/INPROZ/../INOFANT/BOLLARD/terror.txt,Зона ужаса,Боллард Джеймс
17,http://lib.ru/INPROZ/../INOFANT/BOLLARD/2c-18.txt,Птица и мечтатель,Боллард Джеймс
18,http://lib.ru/INPROZ/../INOFANT/BOLLARD/2c-35.txt,Путешествие через кратер,Боллард Джеймс
19,http://lib.ru/INPROZ/../INOFANT/BOLLARD/sad.txt,Сад времени,Боллард Джеймс
