,url,book,author
0,http://lib.ru/RUSSLIT/GRIN/parusa.txt,Алые паруса,Грин Александр
1,http://lib.ru/RUSSLIT/GRIN/parusa_engl.txt,Crimson sails,Грин Александр
2,http://lib.ru/RUSSLIT/GRIN/begush.txt,Бегущая по волнам,Грин Александр
3,http://lib.ru/RUSSLIT/GRIN/mir.txt,Блистающий мир,Грин Александр
4,http://lib.ru/RUSSLIT/GRIN/zolotaya.txt,Золотая цепь,Грин Александр
5,http://lib.ru/RUSSLIT/GRIN/slon.txt,Слон и Моська,Грин Александр
6,http://lib.ru/RUSSLIT/GRIN/iskatel_engl.txt,The seeker of adventure,Грин Александр
7,http://lib.ru/RUSSLIT/GRIN/liss_engl.txt,The ships in Liss,Грин Александр
8,http://lib.ru/RUSSLIT/GRIN/47-02.txt,Человек с человеком,Грин Александр
9,http://lib.ru/RUSSLIT/GRIN/47-03.txt,"Повесть, оконченная благодаря пуле",Грин Александр
10,http://lib.ru/RUSSLIT/GRIN/cacka.txt,Игрушка,Грин Александр
11,http://lib.ru/RUSSLIT/GRIN/ehma.txt,Три похождения Эхмы,Грин Александр
12,http://lib.ru/RUSSLIT/GRIN/eroshka.txt,Ерошка,Грин Александр
13,http://lib.ru/RUSSLIT/GRIN/granka.txt,Гранька и его сын,Грин Александр
14,http://lib.ru/RUSSLIT/GRIN/iskprik.txt,Искатель приключений,Грин Александр
15,http://lib.ru/RUSSLIT/GRIN/kam_bu.txt,Птица Кам-Бу,Грин Александр
16,http://lib.ru/RUSSLIT/GRIN/kapdjuk.txt,Капитан Дюк,Грин Александр
17,http://lib.ru/RUSSLIT/GRIN/lebed.txt,Лебедь,Грин Александр
18,http://lib.ru/RUSSLIT/GRIN/levudar.txt,Львиный удар,Грин Александр
19,http://lib.ru/RUSSLIT/GRIN/nakazan.txt,Наказание,Грин Александр
20,http://lib.ru/RUSSLIT/GRIN/nocleg.txt,Ночлег,Грин Александр
21,http://lib.ru/RUSSLIT/GRIN/ohota.txt,Охота на хулигана,Грин Александр
22,http://lib.ru/RUSSLIT/GRIN/pokruk.txt,Покаянная рукопись,Грин Александр
23,http://lib.ru/RUSSLIT/GRIN/prodsch.txt,Продавец счастья,Грин Александр
24,http://lib.ru/RUSSLIT/GRIN/prohdvor.txt,Проходной двор,Грин Александр
25,http://lib.ru/RUSSLIT/GRIN/pyzhik.txt,Пассажир Пыжиков,Грин Александр
26,http://lib.ru/RUSSLIT/GRIN/redkfot.txt,Редкий фотографический аппарат,Грин Александр
27,http://lib.ru/RUSSLIT/GRIN/reka.txt,Река,Грин Александр
28,http://lib.ru/RUSSLIT/GRIN/ruka.txt,Рука,Грин Александр
29,http://lib.ru/RUSSLIT/GRIN/sladyad.txt,Сладкий яд города,Грин Александр
