,url,book,author
0,http://lib.ru/PROZA/PAVLOV_O/pavlov2.txt,Казенная сказка,Павлов Олег
1,http://lib.ru/PROZA/PAVLOV_O/pavlov3.txt,Дело Матюшина,Павлов Олег
2,http://lib.ru/PROZA/PAVLOV_O/pavlov4.txt,Карагандинские девятины,Павлов Олег
3,http://lib.ru/PROZA/PAVLOV_O/stepn.txt,Степная книгa,Павлов Олег
4,http://lib.ru/PROZA/PAVLOV_O/pereulki.txt,В безбожных переулках,Павлов Олег
5,http://lib.ru/PROZA/PAVLOV_O/pavlov5.txt,Школьники,Павлов Олег
6,http://lib.ru/PROZA/PAVLOV_O/pavlov1.txt,Соборные рассказы,Павлов Олег
7,http://lib.ru/PROZA/PAVLOV_O/pavlov6.txt,Эпилогия,Павлов Олег
8,http://lib.ru/PROZA/PAVLOV_O/pavlov7.txt,Яблочки от Толстого,Павлов Олег
9,http://lib.ru/PROZA/PAVLOV_O/r_lestnica.txt,Вниз по лестнице в небеса,Павлов Олег
10,http://lib.ru/PROZA/PAVLOV_O/ohrannik.txt,Из дневника больничного охранника,Павлов Олег
11,http://lib.ru/PROZA/PAVLOV_O/russianletters.txt,Русские письма,Павлов Олег
12,http://lib.ru/PROZA/PAVLOV_O/kritika1998.txt,Метафизика русской прозы,Павлов Олег
13,http://lib.ru/PROZA/PAVLOV_O/pavlov8.txt,Антикритика,Павлов Олег
14,http://lib.ru/PROZA/PAVLOV_O/copyright.txt,Copyright notice,Павлов Олег
15,http://lib.ru/PROZA/PAVLOV_O/s_brat.txt,Кто твой брат?,Павлов Олег
16,http://lib.ru/PROZA/PAVLOV_O/s_solzhenicyn.txt,Русский человек в XX веке,Павлов Олег
17,http://lib.ru/PROZA/PAVLOV_O/s_platonov.txt,После Платонова,Павлов Олег
18,http://lib.ru/PROZA/PAVLOV_O/s_spasitelyam.txt,Cпасителям России,Павлов Олег
19,http://lib.ru/PROZA/PAVLOV_O/s_atlantida.txt,Русская Атлантида,Павлов Олег
20,http://lib.ru/PROZA/PAVLOV_O/s_sold.txt,Рабы в солдатских робах,Павлов Олег
21,http://lib.ru/PROZA/PAVLOV_O/http://www.pavlov.nm.ru,Олег Павлов: home page,Павлов Олег
22,http://lib.ru/PROZA/PAVLOV_O/http://www.pereplet.ru/cgi/banner/rptop.cgi,,Павлов Олег
