,url_x,book,author_x,author_y,url_y
22,http://lib.ru/PROZA/../BULGAKOW/teatral.txt,театральныйроман,булгаковмихаил,михаилафанасьевичбулгаков,https://briefly.ru/bulgakov/teatralnyi_roman/
23,http://lib.ru/PROZA/../BULGAKOW/diavoliada.txt,дьяволиада,булгаковмихаил,михаилафанасьевичбулгаков,https://briefly.ru/bulgakov/djavoliada/
24,http://lib.ru/PROZA/../BULGAKOW/run.txt,бег,булгаковмихаил,михаилафанасьевичбулгаков,https://briefly.ru/bulgakov/beg/
25,http://lib.ru/PROZA/../BULGAKOW/zoj_flat.txt,зойкинаквартира,булгаковмихаил,михаилафанасьевичбулгаков,https://briefly.ru/bulgakov/zoikina_kvartira/
26,http://lib.ru/PROZA/../BULGAKOW/kabala1.txt,кабаласвятош,булгаковмихаил,михаилафанасьевичбулгаков,https://briefly.ru/bulgakov/kabala_svjatosh/
27,http://lib.ru/INPROZ/SELIN/kraj_nochi.txt,путешествиенакрайночи,селинлуифердинанд,луифердинандселин,https://briefly.ru/selin/puteshestvie_na_kraj_nochi/
28,http://lib.ru/PXESY/ROZOW/radost.txt,впоискахрадости,викторрозов,викторсергеевичрозов,https://briefly.ru/rozov/v_poiskah_radosti/
29,http://lib.ru/RUSSLIT/FURMANOW/chapaew.txt,чапаев,фурмановдмитрий,дмитрийандреевичфурманов,https://briefly.ru/furmanov/chapaev/
30,http://lib.ru/PROZA/ABRAMOW/abramov_dom.txt,дом,абрамовфедор,федоралександровичабрамов,https://briefly.ru/abramov/dom/
31,http://lib.ru/RUSSLIT/GRIN/parusa.txt,алыепаруса,гриналександр,александрстепановичгрин,https://briefly.ru/grin/alye_parusa/
32,http://lib.ru/RUSSLIT/GRIN/begush.txt,бегущаяповолнам,гриналександр,александрстепановичгрин,https://briefly.ru/grin/begucshaja_po_volnam/
33,http://lib.ru/PRIKL/../MAJNRID/nohead.txt,всадникбезголовы,ридмайн,майнрид,https://briefly.ru/rid/vsadnik_bez_golovy/
34,http://lib.ru/PROZA/KAZAKEWICH/zwezda.txt,звезда,казакевичэммануил,эммануилгенриховичказакевич,https://briefly.ru/kazakevich/zvezda/
35,http://lib.ru/POEEAST/HARITON/hariton1_1.txt,повестьолюбвихереяикаллирои,харитон,харитон,https://briefly.ru/xariton/povest_o_ljubvi_xereja_i_kalliroi/
36,http://lib.ru/INPROZ/ZOLYA/zola06_1.txt,западня,золяэмиль,эмильзоля,https://briefly.ru/zolja/zapadnja/
37,http://lib.ru/PROZA/ASTAFIEW/ryba.txt,царьрыба,астафьеввиктор,викторпетровичастафьев,https://briefly.ru/astafev/car-ryba/
38,http://lib.ru/PROZA/ASTAFIEW/pastushka.txt,пастухипастушка,астафьеввиктор,викторпетровичастафьев,https://briefly.ru/astafev/pastuh_i_pastushka/
39,http://lib.ru/PROZA/ASTAFIEW/poklon.txt,последнийпоклон,астафьеввиктор,викторпетровичастафьев,https://briefly.ru/astafev/posledniy_poklon/
40,http://lib.ru/TALES/SIBIYAK/zoloto.txt,золото,дмитриймаминсибирякаленушкинысказки,дмитрийнаркисовичмаминсибиряк,https://briefly.ru/mamin-sibirjak/zoloto/
41,http://lib.ru/TALES/SIBIYAK/privm.txt,приваловскиемиллионы,дмитриймаминсибирякаленушкинысказки,дмитрийнаркисовичмаминсибиряк,https://briefly.ru/mamin-sibirjak/privalovskie_milliony/
42,http://lib.ru/LITRA/PUSHKIN/saltan.txt,сказкаоцаресалтане,пушкиналександрсергеевич,александрсергеевичпушкин,https://briefly.ru/pushkin/skazka_o_tcare_saltane/
43,http://lib.ru/LITRA/PUSHKIN/and.txt,анджело,пушкиналександрсергеевич,александрсергеевичпушкин,https://briefly.ru/pushkin/andzhelo/
44,http://lib.ru/LITRA/PUSHKIN/dubrowskij.txt,дубровский,пушкиналександрсергеевич,александрсергеевичпушкин,https://briefly.ru/pushkin/dubrovsky/
45,http://lib.ru/LITRA/PUSHKIN/mocart.txt,моцартисальери,пушкиналександрсергеевич,александрсергеевичпушкин,https://briefly.ru/pushkin/mocart_i_salieri/
46,http://lib.ru/LITRA/PUSHKIN/kapitan.txt,капитанскаядочка,пушкиналександрсергеевич,александрсергеевичпушкин,https://briefly.ru/pushkin/kapitanskaya_dochka/
47,http://lib.ru/INPROZ/../SARTR/p_muhi.txt,мухи,сартржанполь,жанпольсартр,https://briefly.ru/sartr/muxi/
48,http://lib.ru/INPROZ/KAWABATA/snow.txt,снежнаястрана,кавабатаясунари,ясунарикавабата,https://briefly.ru/kavabata/snezhnaja_strana/
49,http://lib.ru/INPROZ/ZOLYA/zola01_1.txt,карьераругонов,золяэмиль,эмильзоля,https://briefly.ru/zolja/karera_rugonov/
50,http://lib.ru/INPROZ/ZOLYA/zola11_1.txt,творчество,золяэмиль,эмильзоля,https://briefly.ru/zolja/tvorchestvo/
51,http://lib.ru/RUSSLIT/FADEEW/razgrom.txt,разгром,фадеевалександр,александралександровичфадеев,https://briefly.ru/fadeev/razgrom/
52,http://lib.ru/INPROZ/ZOLYA/zola16_1.txt,докторпаскаль,золяэмиль,эмильзоля,https://briefly.ru/zolja/doktor_paskal/
53,http://lib.ru/INPROZ/ZOLYA/zola19_1.txt,терезаракен,золяэмиль,эмильзоля,https://briefly.ru/zolja/tereza_raken/
54,http://lib.ru/INPROZ/ZOLYA/belly.txt,чревопарижа,золяэмиль,эмильзоля,https://briefly.ru/zolja/chrevo_parizha/
55,http://lib.ru/INPROZ/ZOLYA/nana.txt,нана,золяэмиль,эмильзоля,https://briefly.ru/zolja/nana/
56,http://lib.ru/INPROZ/ZOLYA/ladyluck.txt,дамскоесчастье,золяэмиль,эмильзоля,https://briefly.ru/zolja/damskoe_schaste/
57,http://lib.ru/LITRA/LERMONTOW/geroi.txt,геройнашеговремени,лермонтовмихаилюрьевич,михаилюрьевичлермонтов,https://briefly.ru/lermontov/geroj_nashego_vremeni/
58,http://lib.ru/INPROZ/ZINGER/shosha.txt,шоша,зингерисаакбашевис,исаакбашевисзингер,https://briefly.ru/zinger/shosha/
59,http://lib.ru/INOFANT/BENKS/most.txt,мост,бенксйен,иэнбэнкс,https://briefly.ru/benks/most/
60,http://lib.ru/INOFANT/BENKS/fabrika.txt,осинаяфабрика,бенксйен,иэнбэнкс,https://briefly.ru/benks/osinaja_fabrika/
61,http://lib.ru/PROZA/ZAMQTIN/text_0050.shtml,мы,замятиневгений,евгенийивановичзамятин,https://briefly.ru/zamyatin/my/
62,http://lib.ru/PROZA/ZAMQTIN/text_0010.shtml,уездное,замятиневгений,евгенийивановичзамятин,https://briefly.ru/zamyatin/uezdnoe/
63,http://lib.ru/INPROZ/../AKONANDOJL/lostwrld.txt,затерянныймир,конандойльартур,артурконандойл,https://briefly.ru/dojl/zateriannyy_mir/
64,http://lib.ru/INPROZ/../AKONANDOJL/sh_baskr.txt,собакабаскервилей,конандойльартур,артурконандойл,https://briefly.ru/dojl/sobaka_baskervilej/
65,http://lib.ru/INPROZ/../AKONANDOJL/sh_scarl.txt,этюдвбагровыхтонах,конандойльартур,артурконандойл,https://briefly.ru/dojl/etiud_v_bagrovykh_tonakh/
66,http://lib.ru/INPROZ/../AKONANDOJL/sh_sign4.txt,знакчетырех,конандойльартур,артурконандойл,https://briefly.ru/dojl/znak_chetyreh/
67,http://lib.ru/INPROZ/../AKONANDOJL/sh_vfear.txt,долинаужаса,конандойльартур,артурконандойл,https://briefly.ru/dojl/dolina_uzhasa/
68,http://lib.ru/INPROZ/../AKONANDOJL/sh_boskd.txt,тайнабоскомскойдолины,конандойльартур,артурконандойл,https://briefly.ru/dojl/tayna_boskomskoy_doliny/
69,http://lib.ru/INPROZ/../AKONANDOJL/sh_beril.txt,берилловаядиадема,конандойльартур,артурконандойл,https://briefly.ru/dojl/berillovaia_diadema/
70,http://lib.ru/INPROZ/../AKONANDOJL/sh_silve.txt,серебряный,конандойльартур,артурконандойл,https://briefly.ru/dojl/serebrianyy/
71,http://lib.ru/INPROZ/../AKONANDOJL/sh_yellw.txt,желтоелицо,конандойльартур,артурконандойл,https://briefly.ru/dojl/zheltoe_litco/
72,http://lib.ru/INPROZ/../AKONANDOJL/sh_glori.txt,глорияскотт,конандойльартур,артурконандойл,https://briefly.ru/dojl/gloriia_skott/
73,http://lib.ru/INPROZ/../AKONANDOJL/sh_mesg.txt,обряддомамесгрейвов,конандойльартур,артурконандойл,https://briefly.ru/dojl/obriad_doma_mesgreyvov/
74,http://lib.ru/INPROZ/../AKONANDOJL/sh_reiga.txt,рейгетскиесквайры,конандойльартур,артурконандойл,https://briefly.ru/dojl/reygetskie_skvayry/
75,http://lib.ru/INPROZ/../AKONANDOJL/sh_crook.txt,горбун,конандойльартур,артурконандойл,https://briefly.ru/dojl/gorbun/
76,http://lib.ru/INPROZ/../AKONANDOJL/sh_patie.txt,постоянныйпациент,конандойльартур,артурконандойл,https://briefly.ru/dojl/postoiannyy_patcient/
77,http://lib.ru/INPROZ/../AKONANDOJL/sh_intrp.txt,случайспереводчиком,конандойльартур,артурконандойл,https://briefly.ru/dojl/sluchay_s_perevodchikom/
78,http://lib.ru/INPROZ/../AKONANDOJL/sh_naval.txt,морскойдоговор,конандойльартур,артурконандойл,https://briefly.ru/dojl/morskoy_dogovor/
79,http://lib.ru/INPROZ/../AKONANDOJL/sh_ehome.txt,пустойдом,конандойльартур,артурконандойл,https://briefly.ru/dojl/pustoy_dom/
80,http://lib.ru/INPROZ/../AKONANDOJL/sh_norwd.txt,подрядчикизнорвуда,конандойльартур,артурконандойл,https://briefly.ru/dojl/podriadchik_iz_norvuda/
81,http://lib.ru/INPROZ/../AKONANDOJL/sh_dancm.txt,пляшущиечеловечки,конандойльартур,артурконандойл,https://briefly.ru/dojl/pliashushchie_chelovechki/
82,http://lib.ru/INPROZ/../AKONANDOJL/sh_cycle.txt,одинокаявелосипедистка,конандойльартур,артурконандойл,https://briefly.ru/dojl/odinokaia_velosipedistka/
83,http://lib.ru/INPROZ/../AKONANDOJL/sh_prsch.txt,случайвинтернате,конандойльартур,артурконандойл,https://briefly.ru/dojl/sluchay_v_internate/
84,http://lib.ru/INPROZ/../AKONANDOJL/sh_milve.txt,конецчарльзаогастесамилвертона,конандойльартур,артурконандойл,https://briefly.ru/dojl/konetc_charlza_ogastesa_milvertona/
85,http://lib.ru/INPROZ/../AKONANDOJL/sh_regbi.txt,пропавшийрегбист,конандойльартур,артурконандойл,https://briefly.ru/dojl/propavshiy_regbist/
86,http://lib.ru/INPROZ/../AKONANDOJL/sh_ebbig.txt,убийствовэббигрейндж,конандойльартур,артурконандойл,https://briefly.ru/dojl/ubiystvo_v_ebbi_greyndzh/
87,http://lib.ru/INPROZ/../AKONANDOJL/sh_cbox.txt,картоннаякоробка,конандойльартур,артурконандойл,https://briefly.ru/dojl/kartonnaia_korobka/
88,http://lib.ru/INPROZ/../AKONANDOJL/sh_redcr.txt,алоекольцо,конандойльартур,артурконандойл,https://briefly.ru/dojl/aloe_koltco/
89,http://lib.ru/INPROZ/../AKONANDOJL/sh_bruce.txt,чертежибрюсапартингтона,конандойльартур,артурконандойл,https://briefly.ru/dojl/chertezhi_briusa_partingtona/
90,http://lib.ru/INPROZ/../AKONANDOJL/sh_dead.txt,шерлокхолмсприсмерти,конандойльартур,артурконандойл,https://briefly.ru/dojl/sherlok_kholms_pri_smerti/
91,http://lib.ru/INPROZ/../AKONANDOJL/sh_devil.txt,дьяволованога,конандойльартур,артурконандойл,https://briefly.ru/dojl/diavolova_noga/
92,http://lib.ru/INPROZ/../AKONANDOJL/sh_lsbow.txt,егопрощальныйпоклон,конандойльартур,артурконандойл,https://briefly.ru/dojl/ego_proshchalnyy_poklon/
93,http://lib.ru/INPROZ/../AKONANDOJL/sh_maza.txt,каменьмазарини,конандойльартур,артурконандойл,https://briefly.ru/dojl/kamen_mazarini/
94,http://lib.ru/INPROZ/../AKONANDOJL/sh_3konk.txt,происшествиенавиллетриконька,конандойльартур,артурконандойл,https://briefly.ru/dojl/proisshestvie_na_ville_tri_konka/
95,http://lib.ru/INPROZ/../AKONANDOJL/sh_svamp.txt,вампирвсуссексе,конандойльартур,артурконандойл,https://briefly.ru/dojl/vampir_v_sussekse/
96,http://lib.ru/INPROZ/../AKONANDOJL/sh_thor.txt,загадкаторскогомоста,конандойльартур,артурконандойл,https://briefly.ru/dojl/zagadka_torskogo_mosta/
97,http://lib.ru/INPROZ/../AKONANDOJL/sh_chel.txt,человекначетвереньках,конандойльартур,артурконандойл,https://briefly.ru/dojl/chelovek_na_chetverenkakh/
98,http://lib.ru/INPROZ/../AKONANDOJL/sh_leon.txt,львинаягрива,конандойльартур,артурконандойл,https://briefly.ru/dojl/lvinaia_griva/
99,http://lib.ru/INPROZ/../AKONANDOJL/sh_shosk.txt,загадкапоместьяшоскомб,конандойльартур,артурконандойл,https://briefly.ru/dojl/zagadka_pomestia_shoskomb/
100,http://lib.ru/INPROZ/../AKONANDOJL/sh_mosk.txt,москательщикнапокое,конандойльартур,артурконандойл,https://briefly.ru/dojl/moskatelshchik_na_pokoe/
101,http://lib.ru/INPROZ/../DVOJS/portrait.txt,портретхудожникавюности,джойсджеймс,джеймсджойс,https://briefly.ru/dzhojs/portret_hudozhnika_v_junosti/
102,http://lib.ru/PROZA/PAUSTOWSKIJ/roza.txt,золотаяроза,паустовскийконстантин,константингеоргиевичпаустовский,https://briefly.ru/paustovskij/zolotaia_roza/
103,http://lib.ru/INPROZ/DOKTOROU/ragtime.txt,рэгтайм,доктороуел,эдгарлоренсдоктороу,https://briefly.ru/doktorou/regtajm/
104,http://lib.ru/INPROZ/ERIA/bussardel_family.txt,семьябуссардель,эриафилипп,филиппэриа,https://briefly.ru/eria/semja_bussardel/
105,http://lib.ru/RUSSLIT/SWIRSKIJ_A/ryzhik.txt,рыжик,свирскийалексей,алексейивановичсвирский,https://briefly.ru/svirskiy/ryzhik/
106,http://lib.ru/PRIKL/../GOLIKOW/rvs.txt,рвс,гайдараркадий,аркадийпетровичгайдар,https://briefly.ru/gajdar/rvs/
107,http://lib.ru/PRIKL/../GOLIKOW/school.txt,школа,гайдараркадий,аркадийпетровичгайдар,https://briefly.ru/gajdar/shkola/
108,http://lib.ru/PRIKL/../GOLIKOW/vtajna.txt,военнаятайна,гайдараркадий,аркадийпетровичгайдар,https://briefly.ru/gajdar/voennaia_tayna/
109,http://lib.ru/PRIKL/../GOLIKOW/timur.txt,тимуриегокоманда,гайдараркадий,аркадийпетровичгайдар,https://briefly.ru/gajdar/timur_i_ego_komanda/
110,http://lib.ru/PRIKL/../GOLIKOW/gchashka.txt,голубаячашка,гайдараркадий,аркадийпетровичгайдар,https://briefly.ru/gajdar/golubaia_chashka/
111,http://lib.ru/INPROZ/MERDOK/murdoch_black.txt,черныйпринц,мердокайрис,айрисмердок,https://briefly.ru/merdok/chernyj_princ/
112,http://lib.ru/INPROZ/FEJHTWANGER/opperman.txt,семьяопперман,фейхтвангерлион,лионфейхтвангер,https://briefly.ru/fejhtvanger/semja_opperman/
113,http://lib.ru/INPROZ/FEJHTWANGER/peace.txt,мир,фейхтвангерлион,аристофан,https://briefly.ru/aristofan/mir/
114,http://lib.ru/INPROZ/GOTORN/bukwa.txt,алаябуква,готорннатаниель,натаниелготорн,https://briefly.ru/gotorn/alaja_bukva/
115,http://lib.ru/INPROZ/ELIOT/middlema.txt,миддлмарч,элиотджордж,джорджэлиот,https://briefly.ru/eliot/midlmarch/
116,http://lib.ru/INPROZ/../SOCFANT/CHAPEK/war_sal.txt,войнассаламандрами,чапеккарел,карелчапек,https://briefly.ru/chapek/voina_s_salamandrami/
117,http://lib.ru/PRIKL/../STIVENSON/island.txt,островсокровищ,стивенсонроберт,робертльюисстивенсон,https://briefly.ru/stivenson/ostrov_sokrovicsh/
118,http://lib.ru/PRIKL/../STIVENSON/stiven03.txt,чернаястрела,стивенсонроберт,робертльюисстивенсон,https://briefly.ru/stivenson/chernaja_strela/
119,http://lib.ru/INPROZ/../MARKES/nobody.txt,полковникуниктонепишет,маркесгабриэльгарсия,габриэльгарсиамаркес,https://briefly.ru/markes/polkovniku_nikto_ne_pishet/
120,http://lib.ru/INPROZ/../FAULS/mag.txt,волхв,фаулзджон,джонфаулз,https://briefly.ru/faulz/volhv/
121,http://lib.ru/POEEAST/EVRIPID/evripid1_1.txt,алькеста,еврипид,еврипид,https://briefly.ru/evripid/alkestida/
122,http://lib.ru/POEEAST/EVRIPID/evripid1_2.txt,медея,еврипид,еврипид,https://briefly.ru/evripid/medeja/
123,http://lib.ru/POEEAST/EVRIPID/evripid1_4.txt,ипполит,еврипид,еврипид,https://briefly.ru/evripid/ippolit/
124,http://lib.ru/POEEAST/EVRIPID/evripid1_8.txt,геракл,еврипид,еврипид,https://briefly.ru/evripid/gerakl/
125,http://lib.ru/POEEAST/EVRIPID/evripid1_10.txt,ифигениявтавриде,еврипид,еврипид,https://briefly.ru/evripid/ifigenija_v_tavride/
126,http://lib.ru/POEEAST/EVRIPID/evripid2_7.txt,ифигениявавлиде,еврипид,еврипид,https://briefly.ru/evripid/ifigenija_v_avlide/
127,http://lib.ru/LITRA/LERMONTOW/maskarad.txt,маскарад,лермонтовмихаилюрьевич,михаилюрьевичлермонтов,https://briefly.ru/lermontov/maskarad/
128,http://lib.ru/PRIKL/SKOTT/monastery.txt,монастырь,скоттвальтер,вальтерскотт,https://briefly.ru/skott/monastyr/
129,http://lib.ru/INPROZ/CWEJG/amok.txt,амок,цвейгстефан,стефанцвейг,https://briefly.ru/cvejg/amok/
130,http://lib.ru/INPROZ/CWEJG/amok.txt,амок,цвейгстефан,стефанцвейг,https://briefly.ru/cvejg/amok/
131,http://lib.ru/INPROZ/CWEJG/heart.txt,нетерпениесердца,цвейгстефан,стефанцвейг,https://briefly.ru/cvejg/neterpenie_serdca/
132,http://lib.ru/INPROZ/CWEJG/cveig09.txt,письмонезнакомки,цвейгстефан,стефанцвейг,https://briefly.ru/cvejg/pismo_neznakomki/
133,http://lib.ru/INPROZ/CWEJG/chess.txt,шахматнаяновелла,цвейгстефан,стефанцвейг,https://briefly.ru/cvejg/shakhmatnaia_novella/
134,http://lib.ru/INPROZ/UAJLDER/bridge.txt,мосткоролялюдовикасвятого,уайлдерторнтон,торнтонуайлдер,https://briefly.ru/uajlder/most_korolja_ljudovika_svjatogo/
135,http://lib.ru/INPROZ/SHNICLER/zhena_mudreca.txt,женамудреца,шницлерартур,артуршницлер,https://briefly.ru/shnicler/zhena_mudreca/
136,http://lib.ru/PROZA/MOZHAEW/jivoy.txt,живой,можаевборис,борисандреевичможаев,https://briefly.ru/mozhaev/zhivoj/
137,http://lib.ru/PROZA/KAZAKOW/r_tihoe_utro.txt,тихоеутро,казаковюрий,юрийпавловичказаков,https://briefly.ru/kazakov/tikhoe_utro/
138,http://lib.ru/PROZA/GAZDANOW/alexandr.txt,призракалександравольфа,газдановгайто,гайтогазданов,https://briefly.ru/gazdanov/prizrak_aleksandra_volfa/
139,http://lib.ru/PROZA/GAZDANOW/cler.txt,вечеруклэр,газдановгайто,гайтогазданов,https://briefly.ru/gazdanov/vecher_u_kler/
140,http://lib.ru/INPROZ/SENAGON/pillowbook.txt,запискиуизголовья,сэйсенагон,сэйсенагон,https://briefly.ru/senagon/zapiski_u_izgolova/
141,http://lib.ru/PROZA/BELYAEW_W/fort1.txt,стараякрепость,беляеввладимир,владимирпавловичбеляев,https://briefly.ru/beliaev_vp/staraia_krepost/
142,http://lib.ru/INPROZ/FLOBER/bovary.txt,госпожабовари,флобергюстав,гюставфлобер,https://briefly.ru/flober/gospozha_bovari/
143,http://lib.ru/INPROZ/FLOBER/salammbo.txt,саламбо,флобергюстав,гюставфлобер,https://briefly.ru/flober/salambo/
144,http://lib.ru/INPROZ/FLOBER/dusha.txt,простаядуша,флобергюстав,гюставфлобер,https://briefly.ru/flober/prostaia_dusha/
145,http://lib.ru/PROZA/MAKANIN/nebo.txt,гдесходилосьнебосхолмами,маканинвладимир,владимирсеменовичмаканин,https://briefly.ru/makanin/gde_shodilos_nebo_s_holmami/
146,http://lib.ru/INPROZ/SAROQN/saroyan.txt,приключениявеслиджексона,сароянуильям,уильямсароян,https://briefly.ru/sarojan/prikljuchenija_vesli_dzheksona/
147,http://lib.ru/INPROZ/BREHT/kurazh.txt,мамашакуражиеедети,брехтбертольт,бертольтбрехт,https://briefly.ru/breht/mamasha_kurazh_i_ee_deti/
148,http://lib.ru/INPROZ/BREHT/breht1_2.txt,трехгрошоваяопера,брехтбертольт,бертольтбрехт,https://briefly.ru/breht/trehgroshovaja_opera/
149,http://lib.ru/INPROZ/BREHT/breht2_5.txt,жизньгалилея,брехтбертольт,бертольтбрехт,https://briefly.ru/breht/zhizn_galileja/
150,http://lib.ru/INPROZ/BREHT/breht3_3.txt,добрыйчеловекизсычуани,брехтбертольт,бертольтбрехт,https://briefly.ru/breht/dobryj_chelovek_iz_sychuani/
151,http://lib.ru/INPROZ/JAMES/james02.txt,письмаасперна,джеймсгенри,генриджеймс,https://briefly.ru/dzhejms/pisma_asperna/
152,http://lib.ru/INPROZ/JAMES/european.txt,европейцы,джеймсгенри,генриджеймс,https://briefly.ru/dzhejms/evropejcy/
153,http://lib.ru/INPROZ/SNOW/corridor.txt,коридорывласти,сноучарльз,чарльзперсисноу,https://briefly.ru/snou/koridory_vlasti/
154,http://lib.ru/INPROZ/WULF_W/dalloway.txt,миссисдэллоуэй,вулфвирджиния,вирджиниявулф,https://briefly.ru/virg-vulf/missis_deldouej/
155,http://lib.ru/INPROZ/WULF_W/lghthous.txt,намаяк,вулфвирджиния,вирджиниявулф,https://briefly.ru/virg-vulf/na_majak/
156,http://lib.ru/INPROZ/../SELINGER/sel_1.txt,надпропастьюворжи,сэлинджерджером,джеромсэлинджер,https://briefly.ru/selindzher/nad_propastju_vo_rzhi/
157,http://lib.ru/INPROZ/KAMU/postoronnij.txt,посторонний,камюальбер,альберкамю,https://briefly.ru/kamju/postoronnij/
158,http://lib.ru/PROZA/../INPROZ/ALEJHEM/tevie.txt,тевьемолочник,шоломалейхем,шоломалейхем,https://briefly.ru/sholom_aleykhem/teve_molochnik/
159,http://lib.ru/INPROZ/ALEJHEM/tevie.txt,тевьемолочник,шоломалейхем,шоломалейхем,https://briefly.ru/sholom_aleykhem/teve_molochnik/
160,http://lib.ru/INPROZ/../EKZUPERY/planeta.txt,планеталюдей,сентэкзюпериантуан,антуандесентэкзюпери,https://briefly.ru/sent-ekzjuperi/zemlja_ljudej/
161,http://lib.ru/INPROZ/KRONIN/citadel.txt,цитадель,кронинарчибалд,арчибальдкронин,https://briefly.ru/kronin/citadel/
162,http://lib.ru/PROZA/BONDAREW/quiet.txt,тишина,бондаревюрий,юрийвасильевичбондарев,https://briefly.ru/bondarev/tishina/
163,http://lib.ru/PROZA/BONDAREW/shore.txt,берег,бондаревюрий,юрийвасильевичбондарев,https://briefly.ru/bondarev/bereg/
164,http://lib.ru/PROZA/BONDAREW/excuse.txt,проститенас,бондаревюрий,юрийвасильевичбондарев,https://briefly.ru/bondarev/prostite_nas/
165,http://lib.ru/INOFANT/RUNOSKE/bat_mush.txt,бататоваякаша,рюноскэакутагава,рюноскэакутагава,https://briefly.ru/akutagava/batatovaja_kasha/
166,http://lib.ru/INPROZ/../INOFANT/RUNOSKE/bat_mush.txt,бататоваякаша,акутагаварюноскэ,рюноскэакутагава,https://briefly.ru/akutagava/batatovaja_kasha/
167,http://lib.ru/INOFANT/RUNOSKE/ras_gate.txt,воротарасемон,рюноскэакутагава,рюноскэакутагава,https://briefly.ru/akutagava/vorota_rasemon/
168,http://lib.ru/INPROZ/../INOFANT/RUNOSKE/ras_gate.txt,воротарасемон,акутагаварюноскэ,рюноскэакутагава,https://briefly.ru/akutagava/vorota_rasemon/
169,http://lib.ru/INOFANT/RUNOSKE/thicket.txt,вчаще,рюноскэакутагава,рюноскэакутагава,https://briefly.ru/akutagava/v_chacshe/
170,http://lib.ru/INPROZ/../INOFANT/RUNOSKE/thicket.txt,вчаще,акутагаварюноскэ,рюноскэакутагава,https://briefly.ru/akutagava/v_chacshe/
171,http://lib.ru/INOFANT/RUNOSKE/loshad.txt,лошадиныеноги,рюноскэакутагава,рюноскэакутагава,https://briefly.ru/akutagava/loshadinye_nogi/
172,http://lib.ru/INPROZ/../INOFANT/RUNOSKE/loshad.txt,лошадиныеноги,акутагаварюноскэ,рюноскэакутагава,https://briefly.ru/akutagava/loshadinye_nogi/
173,http://lib.ru/INOFANT/RUNOSKE/4a-09.txt,мукиада,рюноскэакутагава,рюноскэакутагава,https://briefly.ru/akutagava/muki_ada/
174,http://lib.ru/INPROZ/../INOFANT/RUNOSKE/4a-09.txt,мукиада,акутагаварюноскэ,рюноскэакутагава,https://briefly.ru/akutagava/muki_ada/
175,http://lib.ru/INOFANT/RUNOSKE/4a-11.txt,мандарины,рюноскэакутагава,рюноскэакутагава,https://briefly.ru/akutagava/mandariny/
176,http://lib.ru/INPROZ/../INOFANT/RUNOSKE/4a-11.txt,мандарины,акутагаварюноскэ,рюноскэакутагава,https://briefly.ru/akutagava/mandariny/
177,http://lib.ru/INOFANT/RUNOSKE/4a-18.txt,нанкинскийхристос,рюноскэакутагава,рюноскэакутагава,https://briefly.ru/akutagava/nankinskij_hristos/
178,http://lib.ru/INPROZ/../INOFANT/RUNOSKE/4a-18.txt,нанкинскийхристос,акутагаварюноскэ,рюноскэакутагава,https://briefly.ru/akutagava/nankinskij_hristos/
179,http://lib.ru/INPROZ/STRINDBERG_A/strindberg_roda_rummet_rus.txt,краснаякомната,стриндбергавгуст,августстриндберг,https://briefly.ru/strindberg/krasnaja_komnata/
180,http://lib.ru/INPROZ/WOJNICH/owod.txt,овод,войничлилианэтель,этельлилианвойнич,https://briefly.ru/voynich/ovod/
181,http://lib.ru/INPROZ/KLEJST/kohlhaas_rus.txt,михаэлькольхаас,клейстгенрихфон,генрихфонклейст,https://briefly.ru/klejst/mihael_kolhaas/
182,http://lib.ru/PRIKL/KISELEW_W/dewochka_i_pticelet.txt,девочкаиптицелет,киселеввладимир,владимирлеонтьевичкиселев,https://briefly.ru/kiselev/devochka_i_ptitcelet/
183,http://lib.ru/INPROZ/MARKTWAIN/privid.txt,историяспривидением,твенмарк,марктвен,https://briefly.ru/tven/istoriia_s_privideniem/
184,http://lib.ru/INPROZ/../WILDE/wild_ghost.txt,кентервильскоепривидение,уайльдоскар,оскаруайльд,https://briefly.ru/uajld/kentervilskoe_prividenie/
185,http://lib.ru/INPROZ/../WILDE/wilde2_2.txt,веерледиуиндермир,уайльдоскар,оскаруайльд,https://briefly.ru/uajld/veer_ledi_uindermir/
186,http://lib.ru/INPROZ/../WILDE/wilde2_4.txt,идеальныймуж,уайльдоскар,оскаруайльд,https://briefly.ru/uajld/idealnyj_muzh/
187,http://lib.ru/INPROZ/../WILDE/wilde2_5.txt,какважнобытьсерьезным,уайльдоскар,оскаруайльд,https://briefly.ru/uajld/kak_vazhno_byt_sereznym/
188,http://lib.ru/POEEAST/TERENCIJ/teren1_6.txt,братья,теренций,теренций,https://briefly.ru/afr/bratja/
189,http://lib.ru/INOFANT/UELS/warworld.txt,войнамиров,уэллсгерберт,гербертуэллс,https://briefly.ru/uells/vojna_mirov/
190,http://lib.ru/INOFANT/UELS/timemach.txt,машинавремени,уэллсгерберт,гербертуэллс,https://briefly.ru/uells/mashina_vremeni/
191,http://lib.ru/INOFANT/UELS/invisibl.txt,человекневидимка,уэллсгерберт,гербертуэллс,https://briefly.ru/uells/chelovek-nevidimka/
192,http://lib.ru/INOFANT/UELS/moreau.txt,островдоктораморо,уэллсгерберт,гербертуэллс,https://briefly.ru/uells/ostrov_doktora_moro/
